id,heroId,name,nextQua,nextName,mark,advLvl,value,maxValue,show,qua,level,apt,jobType,sexTyp,tagTyp,atkTyp,hp,atk,pdd,mdd,hit,miss,criPrb,criRes,criCoe,coeRes,ctrPrb,atkID,a_sklID,p1_sklID,p2_sklID,p3_sklID,d_sklID,mat1Id,amount1,mat2Id,amount2,mat3Id,amount3,costCoin,speed
4104109,41041,暴走阮小七+1,3,暴走阮小七,1,9,2,3,蓝色品质解锁技能|64041,2,4,15,2,1,2,1,2537,445,92,92,1,0.04,0.11,0,1.35,0,0.05,61041,62041,63041,-1,-1,-1,72114,2,72214,2,72314,2,1281,18
4104110,41041,暴走阮小七,3,暴走阮小七+1,0,10,0,3,紫色品质解锁技能|65041,3,4,15,2,1,2,1,3519,617,127,127,1,0.04,0.11,0,1.35,0,0.05,61041,62041,63041,64041,-1,-1,72121,3,72221,3,72321,3,1514,20
4104111,41041,暴走阮小七,3,暴走阮小七+1,0,11,1,3,紫色品质解锁技能|65041,3,4,15,2,1,2,1,3887,682,140,140,1,0.04,0.11,0,1.35,0,0.05,61041,62041,63041,64041,-1,-1,72121,3,72221,3,72321,3,2661,22
4104112,41041,暴走阮小七,3,暴走阮小七+1,0,12,2,3,紫色品质解锁技能|65041,3,4,15,2,1,2,1,4255,747,153,153,1,0.04,0.11,0,1.35,0,0.05,61041,62041,63041,64041,-1,-1,72121,3,72221,3,72321,3,3877,24
4104113,41041,暴走阮小七+1,3,暴走阮小七+2,1,13,0,3,紫色品质解锁技能|65041,3,4,15,2,1,2,1,4664,818,168,168,1,0.04,0.11,0,1.35,0,0.05,61041,62041,63041,64041,-1,-1,72124,5,72224,5,72324,5,4273,26
4104114,41041,暴走阮小七+1,3,暴走阮小七+2,1,14,1,3,紫色品质解锁技能|65041,3,4,15,2,1,2,1,5073,890,183,183,1,0.04,0.11,0,1.35,0,0.05,61041,62041,63041,64041,-1,-1,72124,5,72224,5,72324,5,4692,28
4104115,41041,暴走阮小七+1,3,暴走阮小七+2,1,15,2,3,紫色品质解锁技能|65041,3,4,15,2,1,2,1,5482,962,197,197,1,0.04,0.11,0,1.35,0,0.05,61041,62041,63041,64041,-1,-1,72124,5,72224,5,72324,5,5204,30
4104116,41041,暴走阮小七+2,4,暴走阮小七,2,16,0,3,紫色品质解锁技能|65041,3,4,15,2,1,2,1,5932,1041,214,214,1,0.04,0.11,0,1.35,0,0.05,61041,62041,63041,64041,-1,-1,72127,8,72227,8,72327,8,6136,32
4104117,41041,暴走阮小七+2,4,暴走阮小七,2,17,1,3,紫色品质解锁技能|65041,3,4,15,2,1,2,1,6382,1120,230,230,1,0.04,0.11,0,1.35,0,0.05,61041,62041,63041,64041,-1,-1,72127,8,72227,8,72327,8,8581,34
4104118,41041,暴走阮小七+2,4,暴走阮小七,2,18,2,3,紫色品质解锁技能|65041,3,4,15,2,1,2,1,6832,1198,246,246,1,0.04,0.11,0,1.35,0,0.05,61041,62041,63041,64041,-1,-1,72127,8,72227,8,72327,8,11353,36
4104119,41041,暴走阮小七,4,暴走阮小七+1,0,19,0,3,橙色品质强化技能|64141,4,4,15,2,1,2,1,8796,1543,316,316,1,0.04,0.11,0,1.35,0,0.05,61041,62041,63041,64041,65041,-1,72131,14,72231,14,72331,14,14450,38
4104120,41041,暴走阮小七,4,暴走阮小七+1,0,20,1,3,橙色品质强化技能|64141,4,4,15,2,1,2,1,9532,1672,343,343,1,0.04,0.11,0,1.35,0,0.05,61041,62041,63041,64041,65041,-1,72131,14,72231,14,72331,14,17851,40
4104121,41041,暴走阮小七,4,暴走阮小七+1,0,21,2,3,橙色品质强化技能|64141,4,4,15,2,1,2,1,10269,1801,369,369,1,0.04,0.11,0,1.35,0,0.05,61041,62041,63041,64041,65041,-1,72131,16,72231,16,72331,16,22089,42
4104122,41041,暴走阮小七+1,4,暴走阮小七+2,1,22,0,3,橙色品质强化技能|64141,4,4,15,2,1,2,1,11087,1945,399,399,1,0.04,0.11,0,1.35,0,0.05,61041,62041,63041,64041,65041,-1,72134,16,72234,16,72334,16,28075,44
4104123,41041,暴走阮小七+1,4,暴走阮小七+2,1,23,1,3,橙色品质强化技能|64141,4,4,15,2,1,2,1,11905,2088,428,428,1,0.04,0.11,0,1.35,0,0.05,61041,62041,63041,64041,65041,-1,72134,16,72234,16,72334,16,34573,46
4104124,41041,暴走阮小七+1,4,暴走阮小七+2,1,24,2,3,橙色品质强化技能|64141,4,4,15,2,1,2,1,12723,2231,457,457,1,0.04,0.11,0,1.35,0,0.05,61041,62041,63041,64041,65041,-1,72134,18,72234,18,72334,18,41606,48
4104125,41041,暴走阮小七+2,5,暴走阮小七,2,25,0,3,橙色品质强化技能|64141,4,4,15,2,1,2,1,13623,2389,490,490,1,0.04,0.11,0,1.35,0,0.05,61041,62041,63041,64041,65041,-1,72137,18,72237,18,72337,18,49199,50
4104126,41041,暴走阮小七+2,5,暴走阮小七,2,26,1,3,橙色品质强化技能|64141,4,4,15,2,1,2,1,14523,2547,522,522,1,0.04,0.11,0,1.35,0,0.05,61041,62041,63041,64041,65041,-1,72137,18,72237,18,72337,18,58165,52
4104127,41041,暴走阮小七+2,5,暴走阮小七,2,27,2,3,橙色品质强化技能|64141,4,4,15,2,1,2,1,15423,2705,554,554,1,0.04,0.11,0,1.35,0,0.05,61041,62041,63041,64041,65041,-1,72137,35,72237,35,72337,35,69810,54
4104128,41041,暴走阮小七,5,暴走阮小七+1,0,28,0,3,红色品质强化技能|64241,5,4,15,2,1,2,1,17182,3013,618,618,1,0.04,0.11,0,1.35,0,0.05,61041,62041,63041,64141,65041,-1,72141,70,72241,70,72341,70,82224,56
4104129,41041,暴走阮小七,5,暴走阮小七+1,0,29,1,3,红色品质强化技能|64241,5,4,15,2,1,2,1,18164,3186,653,653,1,0.04,0.11,0,1.35,0,0.05,61041,62041,63041,64141,65041,-1,72141,70,72241,70,72341,70,95545,58
4104130,41041,暴走阮小七,5,暴走阮小七+1,0,30,2,3,红色品质强化技能|64241,5,4,15,2,1,2,1,19146,3358,688,688,1,0.04,0.11,0,1.35,0,0.05,61041,62041,63041,64141,65041,-1,72141,75,72241,75,72341,75,109799,60
4104131,41041,暴走阮小七+1,5,暴走阮小七+2,1,31,0,3,红色品质强化技能|64241,5,4,15,2,1,2,1,20210,3544,726,726,1,0.04,0.11,0,1.35,0,0.05,61041,62041,63041,64141,65041,-1,72144,75,72244,75,72344,75,126008,62
4104132,41041,暴走阮小七+1,5,暴走阮小七+2,1,32,1,3,红色品质强化技能|64241,5,4,15,2,1,2,1,21273,3731,764,764,1,0.04,0.11,0,1.35,0,0.05,61041,62041,63041,64141,65041,-1,72144,75,72244,75,72344,75,146107,64
4104133,41041,暴走阮小七+1,5,暴走阮小七+2,1,33,2,3,红色品质强化技能|64241,5,4,15,2,1,2,1,22337,3917,803,803,1,0.04,0.11,0,1.35,0,0.05,61041,62041,63041,64141,65041,-1,72144,82,72244,82,72344,82,167348,66
4104134,41041,暴走阮小七+2,5,暴走阮小七+3,2,34,0,3,红色品质强化技能|64241,5,4,15,2,1,2,1,23482,4118,844,844,1,0.04,0.11,0,1.35,0,0.05,61041,62041,63041,64141,65041,-1,72147,82,72247,82,72347,82,189892,68
4104135,41041,暴走阮小七+2,5,暴走阮小七+3,2,35,1,3,红色品质强化技能|64241,5,4,15,2,1,2,1,24628,4319,885,885,1,0.04,0.11,0,1.35,0,0.05,61041,62041,63041,64141,65041,-1,72147,82,72247,82,72347,82,213788,70
4104136,41041,暴走阮小七+2,5,暴走阮小七+3,2,36,2,3,红色品质强化技能|64241,5,4,15,2,1,2,1,25773,4520,926,926,1,0.04,0.11,0,1.35,0,0.05,61041,62041,63041,64141,65041,-1,72147,88,72247,88,72347,88,241107,72
4104137,41041,暴走阮小七+3,6,暴走阮小七,3,37,0,4,红色品质强化技能|64241,5,4,15,2,1,2,1,27000,4735,970,970,1,0.04,0.11,0,1.35,0,0.05,61041,62041,63041,64141,65041,-1,72150,88,72250,88,72350,88,276460,74
4104138,41041,暴走阮小七+3,6,暴走阮小七,3,38,1,4,红色品质强化技能|64241,5,4,15,2,1,2,1,28228,4950,1014,1014,1,0.04,0.11,0,1.35,0,0.05,61041,62041,63041,64141,65041,-1,72150,88,72250,88,72350,88,313794,76
4104139,41041,暴走阮小七+3,6,暴走阮小七,3,39,2,4,红色品质强化技能|64241,5,4,15,2,1,2,1,29455,5166,1058,1058,1,0.04,0.11,0,1.35,0,0.05,61041,62041,63041,64141,65041,-1,72150,88,72250,88,72350,88,353107,78
4104140,41041,暴走阮小七+3,6,暴走阮小七,3,40,3,4,红色品质强化技能|64241,5,4,15,2,1,2,1,30682,5381,1102,1102,1,0.04,0.11,0,1.35,0,0.05,61041,62041,63041,64141,65041,-1,72150,146,72250,146,72350,146,394447,80
4104141,41041,暴走阮小七,6,暴走阮小七,0,41,-1,-1,已觉醒至最高品质,6,4,15,2,1,2,1,32728,5739,1176,1176,1,0.04,0.11,0,1.35,0,0.05,61041,62041,63041,64241,65041,-1,-1,-1,-1,-1,-1,-1,-1,82
4104201,41042,魅影潘金莲,2,魅影潘金莲,0,1,0,3,绿色品质解锁技能|63042,1,3,14,4,1,3,2,0,0,0,0,1,0.05,0.04,0,1.3,0,0.05,61042,62042,-1,-1,-1,-1,72101,1,72201,1,72301,1,210,2
4104202,41042,魅影潘金莲,2,魅影潘金莲,0,2,1,3,绿色品质解锁技能|63042,1,3,14,4,1,3,2,251,31,11,11,1,0.05,0.04,0,1.3,0,0.05,61042,62042,-1,-1,-1,-1,72101,1,72201,1,72301,1,466,4
4104203,41042,魅影潘金莲,2,魅影潘金莲,0,3,2,3,绿色品质解锁技能|63042,1,3,14,4,1,3,2,502,61,22,22,1,0.05,0.04,0,1.3,0,0.05,61042,62042,-1,-1,-1,-1,72101,1,72201,1,72301,1,536,6
4104204,41042,魅影潘金莲,2,魅影潘金莲+1,0,4,0,3,蓝色品质解锁技能|64042,2,3,14,4,1,3,2,1003,121,43,43,1,0.05,0.04,0,1.3,0,0.05,61042,62042,63042,-1,-1,-1,72111,2,72211,2,72311,2,606,8
4104205,41042,魅影潘金莲,2,魅影潘金莲+1,0,5,1,3,蓝色品质解锁技能|64042,2,3,14,4,1,3,2,1296,156,55,55,1,0.05,0.04,0,1.3,0,0.05,61042,62042,63042,-1,-1,-1,72111,2,72211,2,72311,2,676,10
4104206,41042,魅影潘金莲,2,魅影潘金莲+1,0,6,2,3,蓝色品质解锁技能|64042,2,3,14,4,1,3,2,1588,192,68,68,1,0.05,0.04,0,1.3,0,0.05,61042,62042,63042,-1,-1,-1,72111,2,72211,2,72311,2,722,12
4104207,41042,魅影潘金莲+1,3,魅影潘金莲,1,7,0,3,蓝色品质解锁技能|64042,2,3,14,4,1,3,2,1922,232,82,82,1,0.05,0.04,0,1.3,0,0.05,61042,62042,63042,-1,-1,-1,72114,2,72214,2,72314,2,886,14
4104208,41042,魅影潘金莲+1,3,魅影潘金莲,1,8,1,3,蓝色品质解锁技能|64042,2,3,14,4,1,3,2,2257,272,96,96,1,0.05,0.04,0,1.3,0,0.05,61042,62042,63042,-1,-1,-1,72114,2,72214,2,72314,2,1072,16
4104209,41042,魅影潘金莲+1,3,魅影潘金莲,1,9,2,3,蓝色品质解锁技能|64042,2,3,14,4,1,3,2,2591,312,110,110,1,0.05,0.04,0,1.3,0,0.05,61042,62042,63042,-1,-1,-1,72114,2,72214,2,72314,2,1281,18
4104210,41042,魅影潘金莲,3,魅影潘金莲+1,0,10,0,3,紫色品质解锁技能|65042,3,3,14,4,1,3,2,3593,433,153,153,1,0.05,0.04,0,1.3,0,0.05,61042,62042,63042,64042,-1,-1,72121,3,72221,3,72321,3,1514,20
4104211,41042,魅影潘金莲,3,魅影潘金莲+1,0,11,1,3,紫色品质解锁技能|65042,3,3,14,4,1,3,2,3969,478,169,169,1,0.05,0.04,0,1.3,0,0.05,61042,62042,63042,64042,-1,-1,72121,3,72221,3,72321,3,2661,22
4104212,41042,魅影潘金莲,3,魅影潘金莲+1,0,12,2,3,紫色品质解锁技能|65042,3,3,14,4,1,3,2,4345,524,185,185,1,0.05,0.04,0,1.3,0,0.05,61042,62042,63042,64042,-1,-1,72121,3,72221,3,72321,3,3877,24
4104213,41042,魅影潘金莲+1,3,魅影潘金莲+2,1,13,0,3,紫色品质解锁技能|65042,3,3,14,4,1,3,2,4763,574,203,203,1,0.05,0.04,0,1.3,0,0.05,61042,62042,63042,64042,-1,-1,72124,5,72224,5,72324,5,4273,26
4104214,41042,魅影潘金莲+1,3,魅影潘金莲+2,1,14,1,3,紫色品质解锁技能|65042,3,3,14,4,1,3,2,5181,624,220,220,1,0.05,0.04,0,1.3,0,0.05,61042,62042,63042,64042,-1,-1,72124,5,72224,5,72324,5,4692,28
4104215,41042,魅影潘金莲+1,3,魅影潘金莲+2,1,15,2,3,紫色品质解锁技能|65042,3,3,14,4,1,3,2,5599,674,238,238,1,0.05,0.04,0,1.3,0,0.05,61042,62042,63042,64042,-1,-1,72124,5,72224,5,72324,5,5204,30
4104216,41042,魅影潘金莲+2,4,魅影潘金莲,2,16,0,3,紫色品质解锁技能|65042,3,3,14,4,1,3,2,6058,730,258,258,1,0.05,0.04,0,1.3,0,0.05,61042,62042,63042,64042,-1,-1,72127,8,72227,8,72327,8,6136,32
4104217,41042,魅影潘金莲+2,4,魅影潘金莲,2,17,1,3,紫色品质解锁技能|65042,3,3,14,4,1,3,2,6518,785,277,277,1,0.05,0.04,0,1.3,0,0.05,61042,62042,63042,64042,-1,-1,72127,8,72227,8,72327,8,8581,34
4104218,41042,魅影潘金莲+2,4,魅影潘金莲,2,18,2,3,紫色品质解锁技能|65042,3,3,14,4,1,3,2,6977,840,297,297,1,0.05,0.04,0,1.3,0,0.05,61042,62042,63042,64042,-1,-1,72127,8,72227,8,72327,8,11353,36
4104219,41042,魅影潘金莲,4,魅影潘金莲+1,0,19,0,3,橙色品质强化技能|64142,4,3,14,4,1,3,2,8983,1082,382,382,1,0.05,0.04,0,1.3,0,0.05,61042,62042,63042,64042,65042,-1,72131,14,72231,14,72331,14,14450,38
4104220,41042,魅影潘金莲,4,魅影潘金莲+1,0,20,1,3,橙色品质强化技能|64142,4,3,14,4,1,3,2,9735,1172,414,414,1,0.05,0.04,0,1.3,0,0.05,61042,62042,63042,64042,65042,-1,72131,14,72231,14,72331,14,17851,40
4104221,41042,魅影潘金莲,4,魅影潘金莲+1,0,21,2,3,橙色品质强化技能|64142,4,3,14,4,1,3,2,10487,1263,445,445,1,0.05,0.04,0,1.3,0,0.05,61042,62042,63042,64042,65042,-1,72131,16,72231,16,72331,16,22089,42
4104222,41042,魅影潘金莲+1,4,魅影潘金莲+2,1,22,0,3,橙色品质强化技能|64142,4,3,14,4,1,3,2,11322,1363,481,481,1,0.05,0.04,0,1.3,0,0.05,61042,62042,63042,64042,65042,-1,72134,16,72234,16,72334,16,28075,44
4104223,41042,魅影潘金莲+1,4,魅影潘金莲+2,1,23,1,3,橙色品质强化技能|64142,4,3,14,4,1,3,2,12158,1464,516,516,1,0.05,0.04,0,1.3,0,0.05,61042,62042,63042,64042,65042,-1,72134,16,72234,16,72334,16,34573,46
4104224,41042,魅影潘金莲+1,4,魅影潘金莲+2,1,24,2,3,橙色品质强化技能|64142,4,3,14,4,1,3,2,12993,1565,552,552,1,0.05,0.04,0,1.3,0,0.05,61042,62042,63042,64042,65042,-1,72134,18,72234,18,72334,18,41606,48
4104225,41042,魅影潘金莲+2,5,魅影潘金莲,2,25,0,3,橙色品质强化技能|64142,4,3,14,4,1,3,2,13913,1675,591,591,1,0.05,0.04,0,1.3,0,0.05,61042,62042,63042,64042,65042,-1,72137,18,72237,18,72337,18,49199,50
4104226,41042,魅影潘金莲+2,5,魅影潘金莲,2,26,1,3,橙色品质强化技能|64142,4,3,14,4,1,3,2,14832,1786,630,630,1,0.05,0.04,0,1.3,0,0.05,61042,62042,63042,64042,65042,-1,72137,18,72237,18,72337,18,58165,52
4104227,41042,魅影潘金莲+2,5,魅影潘金莲,2,27,2,3,橙色品质强化技能|64142,4,3,14,4,1,3,2,15751,1896,669,669,1,0.05,0.04,0,1.3,0,0.05,61042,62042,63042,64042,65042,-1,72137,35,72237,35,72337,35,69810,54
4104228,41042,魅影潘金莲,5,魅影潘金莲+1,0,28,0,3,红色品质强化技能|64242,5,3,14,4,1,3,2,17547,2113,745,745,1,0.05,0.04,0,1.3,0,0.05,61042,62042,63042,64142,65042,-1,72141,70,72241,70,72341,70,82224,56
4104229,41042,魅影潘金莲,5,魅影潘金莲+1,0,29,1,3,红色品质强化技能|64242,5,3,14,4,1,3,2,18550,2233,788,788,1,0.05,0.04,0,1.3,0,0.05,61042,62042,63042,64142,65042,-1,72141,70,72241,70,72341,70,95545,58
4104230,41042,魅影潘金莲,5,魅影潘金莲+1,0,30,2,3,红色品质强化技能|64242,5,3,14,4,1,3,2,19553,2354,830,830,1,0.05,0.04,0,1.3,0,0.05,61042,62042,63042,64142,65042,-1,72141,75,72241,75,72341,75,109799,60
4104231,41042,魅影潘金莲+1,5,魅影潘金莲+2,1,31,0,3,红色品质强化技能|64242,5,3,14,4,1,3,2,20639,2485,876,876,1,0.05,0.04,0,1.3,0,0.05,61042,62042,63042,64142,65042,-1,72144,75,72244,75,72344,75,126008,62
4104232,41042,魅影潘金莲+1,5,魅影潘金莲+2,1,32,1,3,红色品质强化技能|64242,5,3,14,4,1,3,2,21725,2616,922,922,1,0.05,0.04,0,1.3,0,0.05,61042,62042,63042,64142,65042,-1,72144,75,72244,75,72344,75,146107,64
4104233,41042,魅影潘金莲+1,5,魅影潘金莲+2,1,33,2,3,红色品质强化技能|64242,5,3,14,4,1,3,2,22811,2746,968,968,1,0.05,0.04,0,1.3,0,0.05,61042,62042,63042,64142,65042,-1,72144,82,72244,82,72344,82,167348,66
4104234,41042,魅影潘金莲+2,5,魅影潘金莲+3,2,34,0,3,红色品质强化技能|64242,5,3,14,4,1,3,2,23981,2887,1018,1018,1,0.05,0.04,0,1.3,0,0.05,61042,62042,63042,64142,65042,-1,72147,82,72247,82,72347,82,189892,68
4104235,41042,魅影潘金莲+2,5,魅影潘金莲+3,2,35,1,3,红色品质强化技能|64242,5,3,14,4,1,3,2,25151,3028,1068,1068,1,0.05,0.04,0,1.3,0,0.05,61042,62042,63042,64142,65042,-1,72147,82,72247,82,72347,82,213788,70
4104236,41042,魅影潘金莲+2,5,魅影潘金莲+3,2,36,2,3,红色品质强化技能|64242,5,3,14,4,1,3,2,26321,3169,1117,1117,1,0.05,0.04,0,1.3,0,0.05,61042,62042,63042,64142,65042,-1,72147,88,72247,88,72347,88,241107,72
4104237,41042,魅影潘金莲+3,6,魅影潘金莲,3,37,0,4,红色品质强化技能|64242,5,3,14,4,1,3,2,27574,3320,1171,1171,1,0.05,0.04,0,1.3,0,0.05,61042,62042,63042,64142,65042,-1,72150,88,72250,88,72350,88,276460,74
4104238,41042,魅影潘金莲+3,6,魅影潘金莲,3,38,1,4,红色品质强化技能|64242,5,3,14,4,1,3,2,28827,3470,1224,1224,1,0.05,0.04,0,1.3,0,0.05,61042,62042,63042,64142,65042,-1,72150,88,72250,88,72350,88,313794,76
4104239,41042,魅影潘金莲+3,6,魅影潘金莲,3,39,2,4,红色品质强化技能|64242,5,3,14,4,1,3,2,30081,3621,1277,1277,1,0.05,0.04,0,1.3,0,0.05,61042,62042,63042,64142,65042,-1,72150,88,72250,88,72350,88,353107,78
4104240,41042,魅影潘金莲+3,6,魅影潘金莲,3,40,3,4,红色品质强化技能|64242,5,3,14,4,1,3,2,31334,3772,1330,1330,1,0.05,0.04,0,1.3,0,0.05,61042,62042,63042,64142,65042,-1,72150,146,72250,146,72350,146,394447,80
4104241,41042,魅影潘金莲,6,魅影潘金莲,0,41,-1,-1,已觉醒至最高品质,6,3,14,4,1,3,2,33423,4024,1419,1419,1,0.05,0.04,0,1.3,0,0.05,61042,62042,63042,64242,65042,-1,-1,-1,-1,-1,-1,-1,-1,82
4104301,41043,血怒林冲,2,血怒林冲,0,1,0,3,绿色品质解锁技能|63043,1,1,13,3,0,1,1,0,0,0,0,1,0.02,0.03,0,1.25,0,0.05,61043,62043,-1,-1,-1,-1,72101,1,72201,1,72301,1,210,2
4104302,41043,血怒林冲,2,血怒林冲,0,2,1,3,绿色品质解锁技能|63043,1,1,13,3,0,1,1,232,30,10,10,1,0.02,0.03,0,1.25,0,0.05,61043,62043,-1,-1,-1,-1,72101,1,72201,1,72301,1,466,4
4104303,41043,血怒林冲,2,血怒林冲,0,3,2,3,绿色品质解锁技能|63043,1,1,13,3,0,1,1,463,60,20,20,1,0.02,0.03,0,1.25,0,0.05,61043,62043,-1,-1,-1,-1,72101,1,72201,1,72301,1,536,6
4104304,41043,血怒林冲,2,血怒林冲+1,0,4,0,3,蓝色品质解锁技能|64043,2,1,13,3,0,1,1,925,119,40,40,1,0.02,0.03,0,1.25,0,0.05,61043,62043,63043,-1,-1,-1,72111,2,72211,2,72311,2,606,8
4104305,41043,血怒林冲,2,血怒林冲+1,0,5,1,3,蓝色品质解锁技能|64043,2,1,13,3,0,1,1,1195,153,52,52,1,0.02,0.03,0,1.25,0,0.05,61043,62043,63043,-1,-1,-1,72111,2,72211,2,72311,2,676,10
4104306,41043,血怒林冲,2,血怒林冲+1,0,6,2,3,蓝色品质解锁技能|64043,2,1,13,3,0,1,1,1464,188,63,63,1,0.02,0.03,0,1.25,0,0.05,61043,62043,63043,-1,-1,-1,72111,2,72211,2,72311,2,722,12
4104307,41043,血怒林冲+1,3,血怒林冲,1,7,0,3,蓝色品质解锁技能|64043,2,1,13,3,0,1,1,1772,227,77,77,1,0.02,0.03,0,1.25,0,0.05,61043,62043,63043,-1,-1,-1,72114,2,72214,2,72314,2,886,14
4104308,41043,血怒林冲+1,3,血怒林冲,1,8,1,3,蓝色品质解锁技能|64043,2,1,13,3,0,1,1,2081,266,90,90,1,0.02,0.03,0,1.25,0,0.05,61043,62043,63043,-1,-1,-1,72114,2,72214,2,72314,2,1072,16
4104309,41043,血怒林冲+1,3,血怒林冲,1,9,2,3,蓝色品质解锁技能|64043,2,1,13,3,0,1,1,2389,306,103,103,1,0.02,0.03,0,1.25,0,0.05,61043,62043,63043,-1,-1,-1,72114,2,72214,2,72314,2,1281,18
4104310,41043,血怒林冲,3,血怒林冲+1,0,10,0,3,紫色品质解锁技能|65043,3,1,13,3,0,1,1,3313,424,143,143,1,0.02,0.03,0,1.25,0,0.05,61043,62043,63043,64043,-1,-1,72121,3,72221,3,72321,3,1514,20
4104311,41043,血怒林冲,3,血怒林冲+1,0,11,1,3,紫色品质解锁技能|65043,3,1,13,3,0,1,1,3660,468,158,158,1,0.02,0.03,0,1.25,0,0.05,61043,62043,63043,64043,-1,-1,72121,3,72221,3,72321,3,2661,22
4104312,41043,血怒林冲,3,血怒林冲+1,0,12,2,3,紫色品质解锁技能|65043,3,1,13,3,0,1,1,4007,512,173,173,1,0.02,0.03,0,1.25,0,0.05,61043,62043,63043,64043,-1,-1,72121,3,72221,3,72321,3,3877,24
4104313,41043,血怒林冲+1,3,血怒林冲+2,1,13,0,3,紫色品质解锁技能|65043,3,1,13,3,0,1,1,4392,562,189,189,1,0.02,0.03,0,1.25,0,0.05,61043,62043,63043,64043,-1,-1,72124,5,72224,5,72324,5,4273,26
4104314,41043,血怒林冲+1,3,血怒林冲+2,1,14,1,3,紫色品质解锁技能|65043,3,1,13,3,0,1,1,4777,611,206,206,1,0.02,0.03,0,1.25,0,0.05,61043,62043,63043,64043,-1,-1,72124,5,72224,5,72324,5,4692,28
4104315,41043,血怒林冲+1,3,血怒林冲+2,1,15,2,3,紫色品质解锁技能|65043,3,1,13,3,0,1,1,5162,660,222,222,1,0.02,0.03,0,1.25,0,0.05,61043,62043,63043,64043,-1,-1,72124,5,72224,5,72324,5,5204,30
4104316,41043,血怒林冲+2,4,血怒林冲,2,16,0,3,紫色品质解锁技能|65043,3,1,13,3,0,1,1,5586,714,241,241,1,0.02,0.03,0,1.25,0,0.05,61043,62043,63043,64043,-1,-1,72127,8,72227,8,72327,8,6136,32
4104317,41043,血怒林冲+2,4,血怒林冲,2,17,1,3,紫色品质解锁技能|65043,3,1,13,3,0,1,1,6010,768,259,259,1,0.02,0.03,0,1.25,0,0.05,61043,62043,63043,64043,-1,-1,72127,8,72227,8,72327,8,8581,34
4104318,41043,血怒林冲+2,4,血怒林冲,2,18,2,3,紫色品质解锁技能|65043,3,1,13,3,0,1,1,6433,822,277,277,1,0.02,0.03,0,1.25,0,0.05,61043,62043,63043,64043,-1,-1,72127,8,72227,8,72327,8,11353,36
4104319,41043,血怒林冲,4,血怒林冲+1,0,19,0,3,橙色品质强化技能|64143,4,1,13,3,0,1,1,8282,1059,356,356,1,0.02,0.03,0,1.25,0,0.05,61043,62043,63043,64043,65043,-1,72131,14,72231,14,72331,14,14450,38
4104320,41043,血怒林冲,4,血怒林冲+1,0,20,1,3,橙色品质强化技能|64143,4,1,13,3,0,1,1,8975,1147,386,386,1,0.02,0.03,0,1.25,0,0.05,61043,62043,63043,64043,65043,-1,72131,14,72231,14,72331,14,17851,40
4104321,41043,血怒林冲,4,血怒林冲+1,0,21,2,3,橙色品质强化技能|64143,4,1,13,3,0,1,1,9669,1236,416,416,1,0.02,0.03,0,1.25,0,0.05,61043,62043,63043,64043,65043,-1,72131,16,72231,16,72331,16,22089,42
4104322,41043,血怒林冲+1,4,血怒林冲+2,1,22,0,3,橙色品质强化技能|64143,4,1,13,3,0,1,1,10439,1334,449,449,1,0.02,0.03,0,1.25,0,0.05,61043,62043,63043,64043,65043,-1,72134,16,72234,16,72334,16,28075,44
4104323,41043,血怒林冲+1,4,血怒林冲+2,1,23,1,3,橙色品质强化技能|64143,4,1,13,3,0,1,1,11210,1433,482,482,1,0.02,0.03,0,1.25,0,0.05,61043,62043,63043,64043,65043,-1,72134,16,72234,16,72334,16,34573,46
4104324,41043,血怒林冲+1,4,血怒林冲+2,1,24,2,3,橙色品质强化技能|64143,4,1,13,3,0,1,1,11980,1531,515,515,1,0.02,0.03,0,1.25,0,0.05,61043,62043,63043,64043,65043,-1,72134,18,72234,18,72334,18,41606,48
4104325,41043,血怒林冲+2,5,血怒林冲,2,25,0,3,橙色品质强化技能|64143,4,1,13,3,0,1,1,12827,1639,552,552,1,0.02,0.03,0,1.25,0,0.05,61043,62043,63043,64043,65043,-1,72137,18,72237,18,72337,18,49199,50
4104326,41043,血怒林冲+2,5,血怒林冲,2,26,1,3,橙色品质强化技能|64143,4,1,13,3,0,1,1,13675,1748,588,588,1,0.02,0.03,0,1.25,0,0.05,61043,62043,63043,64043,65043,-1,72137,18,72237,18,72337,18,58165,52
4104327,41043,血怒林冲+2,5,血怒林冲,2,27,2,3,橙色品质强化技能|64143,4,1,13,3,0,1,1,14522,1856,625,625,1,0.02,0.03,0,1.25,0,0.05,61043,62043,63043,64043,65043,-1,72137,35,72237,35,72337,35,69810,54
4104328,41043,血怒林冲,5,血怒林冲+1,0,28,0,3,红色品质强化技能|64243,5,1,13,3,0,1,1,16179,2068,696,696,1,0.02,0.03,0,1.25,0,0.05,61043,62043,63043,64143,65043,-1,72141,70,72241,70,72341,70,82224,56
4104329,41043,血怒林冲,5,血怒林冲+1,0,29,1,3,红色品质强化技能|64243,5,1,13,3,0,1,1,17103,2186,735,735,1,0.02,0.03,0,1.25,0,0.05,61043,62043,63043,64143,65043,-1,72141,70,72241,70,72341,70,95545,58
4104330,41043,血怒林冲,5,血怒林冲+1,0,30,2,3,红色品质强化技能|64243,5,1,13,3,0,1,1,18028,2304,775,775,1,0.02,0.03,0,1.25,0,0.05,61043,62043,63043,64143,65043,-1,72141,75,72241,75,72341,75,109799,60
