id,id2,hero,type,level,fateHero,value,hpCoe,atkCoe,pddCoe,mddCoe,skill,dec,nextDec,name
41040222,410404103422,41040,2,8,41034,22,0,0.18,0,0,-1,"获得杨雄,攻击+18%",觉醒至紫色+2 攻击+20%,肝胆相照
41040225,410404103425,41040,2,9,41034,25,0,0.2,0,0,-1,"获得杨雄,攻击+20%",觉醒至橙色 攻击+22%,肝胆相照
41040228,410404103428,41040,2,10,41034,28,0,0.22,0,0,-1,"获得杨雄,攻击+22%",觉醒至橙色+1 攻击+24%,肝胆相照
41040231,410404103431,41040,2,11,41034,31,0,0.24,0,0,-1,"获得杨雄,攻击+24%",觉醒至橙色+2 攻击+26%,肝胆相照
41040234,410404103434,41040,2,12,41034,34,0,0.26,0,0,-1,"获得杨雄,攻击+26%",觉醒至橙色+3 攻击+28%,肝胆相照
41040237,410404103437,41040,2,13,41034,37,0,0.28,0,0,-1,"获得杨雄,攻击+28%",觉醒至红色 攻击+30%,肝胆相照
41040241,410404103441,41040,2,14,41034,41,0,0.3,0,0,-1,"获得杨雄,攻击+30%",-1,肝胆相照
41040301,410404103201,41040,3,1,41032,1,0,0,0.05,0.04,-1,"获得索超,防御+5%",觉醒至绿色 防御+6%,相见恨晚
41040304,410404103204,41040,3,2,41032,4,0,0,0.06,0.06,-1,"获得索超,防御+6%",觉醒至绿色+1 防御+8%,相见恨晚
41040307,410404103207,41040,3,3,41032,7,0,0,0.08,0.08,-1,"获得索超,防御+8%",觉醒至蓝色 防御+10%,相见恨晚
41040310,410404103210,41040,3,4,41032,10,0,0,0.1,0.1,-1,"获得索超,防御+10%",觉醒至蓝色+1 防御+12%,相见恨晚
41040313,410404103213,41040,3,5,41032,13,0,0,0.12,0.12,-1,"获得索超,防御+12%",觉醒至蓝色+2 防御+14%,相见恨晚
41040316,410404103216,41040,3,6,41032,16,0,0,0.14,0.14,-1,"获得索超,防御+14%",觉醒至紫色 防御+16%,相见恨晚
41040319,410404103219,41040,3,7,41032,19,0,0,0.16,0.16,-1,"获得索超,防御+16%",觉醒至紫色+1 防御+18%,相见恨晚
41040322,410404103222,41040,3,8,41032,22,0,0,0.18,0.18,-1,"获得索超,防御+18%",觉醒至紫色+2 防御+20%,相见恨晚
41040325,410404103225,41040,3,9,41032,25,0,0,0.2,0.2,-1,"获得索超,防御+20%",觉醒至橙色 防御+22%,相见恨晚
41040328,410404103228,41040,3,10,41032,28,0,0,0.22,0.22,-1,"获得索超,防御+22%",觉醒至橙色+1 防御+24%,相见恨晚
41040331,410404103231,41040,3,11,41032,31,0,0,0.24,0.24,-1,"获得索超,防御+24%",觉醒至橙色+2 防御+26%,相见恨晚
41040334,410404103234,41040,3,12,41032,34,0,0,0.26,0.26,-1,"获得索超,防御+26%",觉醒至橙色+3 防御+28%,相见恨晚
41040337,410404103237,41040,3,13,41032,37,0,0,0.28,0.28,-1,"获得索超,防御+28%",觉醒至红色 防御+30%,相见恨晚
41040341,410404103241,41040,3,14,41032,41,0,0,0.3,0.3,-1,"获得索超,防御+30%",-1,相见恨晚
41040401,410404000001,41040,4,1,-1,1,0.1,0,0,0,-1,气血+10%,气血+10%,骐骥驰骋
41040501,410405000001,41040,5,1,-1,1,0,0.1,0,0,-1,攻击+10%,攻击+10%,了然于胸
41040601,410406000001,41040,6,1,-1,1,0,0.0001,0,0,麒麟灭|真·麒麟灭,激活天命，缘分等级+1,激活天命，缘分等级+1,挥戈退日
41041101,410414100401,41041,1,1,41004,1,0.05,0,0,0,-1,"获得林冲,气血+5%",觉醒至绿色 气血+6%,志同道合
41041104,410414100404,41041,1,2,41004,4,0.06,0,0,0,-1,"获得林冲,气血+6%",觉醒至绿色+1 气血+8%,志同道合
41041107,410414100407,41041,1,3,41004,7,0.08,0,0,0,-1,"获得林冲,气血+8%",觉醒至蓝色 气血+10%,志同道合
41041110,410414100410,41041,1,4,41004,10,0.1,0,0,0,-1,"获得林冲,气血+10%",觉醒至蓝色+1 气血+12%,志同道合
41041113,410414100413,41041,1,5,41004,13,0.12,0,0,0,-1,"获得林冲,气血+12%",觉醒至蓝色+2 气血+14%,志同道合
41041116,410414100416,41041,1,6,41004,16,0.14,0,0,0,-1,"获得林冲,气血+14%",觉醒至紫色 气血+16%,志同道合
41041119,410414100419,41041,1,7,41004,19,0.16,0,0,0,-1,"获得林冲,气血+16%",觉醒至紫色+1 气血+18%,志同道合
41041122,410414100422,41041,1,8,41004,22,0.18,0,0,0,-1,"获得林冲,气血+18%",觉醒至紫色+2 气血+20%,志同道合
41041125,410414100425,41041,1,9,41004,25,0.2,0,0,0,-1,"获得林冲,气血+20%",觉醒至橙色 气血+22%,志同道合
41041128,410414100428,41041,1,10,41004,28,0.22,0,0,0,-1,"获得林冲,气血+22%",觉醒至橙色+1 气血+24%,志同道合
41041131,410414100431,41041,1,11,41004,31,0.24,0,0,0,-1,"获得林冲,气血+24%",觉醒至橙色+2 气血+26%,志同道合
41041134,410414100434,41041,1,12,41004,34,0.26,0,0,0,-1,"获得林冲,气血+26%",觉醒至橙色+3 气血+28%,志同道合
41041137,410414100437,41041,1,13,41004,37,0.28,0,0,0,-1,"获得林冲,气血+28%",觉醒至红色 气血+30%,志同道合
41041141,410414100441,41041,1,14,41004,41,0.3,0,0,0,-1,"获得林冲,气血+30%",-1,志同道合
41041201,410414101001,41041,2,1,41010,1,0,0.05,0,0,-1,"获得阮小二,攻击+5%",觉醒至绿色 攻击+6%,阮氏大哥
41041204,410414101004,41041,2,2,41010,4,0,0.06,0,0,-1,"获得阮小二,攻击+6%",觉醒至绿色+1 攻击+8%,阮氏大哥
41041207,410414101007,41041,2,3,41010,7,0,0.08,0,0,-1,"获得阮小二,攻击+8%",觉醒至蓝色 攻击+10%,阮氏大哥
41041210,410414101010,41041,2,4,41010,10,0,0.1,0,0,-1,"获得阮小二,攻击+10%",觉醒至蓝色+1 攻击+12%,阮氏大哥
41041213,410414101013,41041,2,5,41010,13,0,0.12,0,0,-1,"获得阮小二,攻击+12%",觉醒至蓝色+2 攻击+14%,阮氏大哥
41041216,410414101016,41041,2,6,41010,16,0,0.14,0,0,-1,"获得阮小二,攻击+14%",觉醒至紫色 攻击+16%,阮氏大哥
41041219,410414101019,41041,2,7,41010,19,0,0.16,0,0,-1,"获得阮小二,攻击+16%",觉醒至紫色+1 攻击+18%,阮氏大哥
41041222,410414101022,41041,2,8,41010,22,0,0.18,0,0,-1,"获得阮小二,攻击+18%",觉醒至紫色+2 攻击+20%,阮氏大哥
41041225,410414101025,41041,2,9,41010,25,0,0.2,0,0,-1,"获得阮小二,攻击+20%",觉醒至橙色 攻击+22%,阮氏大哥
41041228,410414101028,41041,2,10,41010,28,0,0.22,0,0,-1,"获得阮小二,攻击+22%",觉醒至橙色+1 攻击+24%,阮氏大哥
41041231,410414101031,41041,2,11,41010,31,0,0.24,0,0,-1,"获得阮小二,攻击+24%",觉醒至橙色+2 攻击+26%,阮氏大哥
41041234,410414101034,41041,2,12,41010,34,0,0.26,0,0,-1,"获得阮小二,攻击+26%",觉醒至橙色+3 攻击+28%,阮氏大哥
41041237,410414101037,41041,2,13,41010,37,0,0.28,0,0,-1,"获得阮小二,攻击+28%",觉醒至红色 攻击+30%,阮氏大哥
41041241,410414101041,41041,2,14,41010,41,0,0.3,0,0,-1,"获得阮小二,攻击+30%",-1,阮氏大哥
41041301,410414100501,41041,3,1,41005,1,0,0,0.05,0.04,-1,"获得呼延灼,防御+5%",觉醒至绿色 防御+6%,亦敌亦友
41041304,410414100504,41041,3,2,41005,4,0,0,0.06,0.06,-1,"获得呼延灼,防御+6%",觉醒至绿色+1 防御+8%,亦敌亦友
41041307,410414100507,41041,3,3,41005,7,0,0,0.08,0.08,-1,"获得呼延灼,防御+8%",觉醒至蓝色 防御+10%,亦敌亦友
41041310,410414100510,41041,3,4,41005,10,0,0,0.1,0.1,-1,"获得呼延灼,防御+10%",觉醒至蓝色+1 防御+12%,亦敌亦友
41041313,410414100513,41041,3,5,41005,13,0,0,0.12,0.12,-1,"获得呼延灼,防御+12%",觉醒至蓝色+2 防御+14%,亦敌亦友
41041316,410414100516,41041,3,6,41005,16,0,0,0.14,0.14,-1,"获得呼延灼,防御+14%",觉醒至紫色 防御+16%,亦敌亦友
41041319,410414100519,41041,3,7,41005,19,0,0,0.16,0.16,-1,"获得呼延灼,防御+16%",觉醒至紫色+1 防御+18%,亦敌亦友
41041322,410414100522,41041,3,8,41005,22,0,0,0.18,0.18,-1,"获得呼延灼,防御+18%",觉醒至紫色+2 防御+20%,亦敌亦友
41041325,410414100525,41041,3,9,41005,25,0,0,0.2,0.2,-1,"获得呼延灼,防御+20%",觉醒至橙色 防御+22%,亦敌亦友
41041328,410414100528,41041,3,10,41005,28,0,0,0.22,0.22,-1,"获得呼延灼,防御+22%",觉醒至橙色+1 防御+24%,亦敌亦友
41041331,410414100531,41041,3,11,41005,31,0,0,0.24,0.24,-1,"获得呼延灼,防御+24%",觉醒至橙色+2 防御+26%,亦敌亦友
41041334,410414100534,41041,3,12,41005,34,0,0,0.26,0.26,-1,"获得呼延灼,防御+26%",觉醒至橙色+3 防御+28%,亦敌亦友
41041337,410414100537,41041,3,13,41005,37,0,0,0.28,0.28,-1,"获得呼延灼,防御+28%",觉醒至红色 防御+30%,亦敌亦友
41041341,410414100541,41041,3,14,41005,41,0,0,0.3,0.3,-1,"获得呼延灼,防御+30%",-1,亦敌亦友
41041401,410414000001,41041,4,1,-1,1,0.1,0,0,0,-1,气血+10%,气血+10%,骐骥驰骋
41041501,410415000001,41041,5,1,-1,1,0,0.1,0,0,-1,攻击+10%,攻击+10%,了然于胸
41041601,410416000001,41041,6,1,-1,1,0,0.0001,0,0,追命刺|真·追命刺,激活天命，缘分等级+1,激活天命，缘分等级+1,挥戈退日
41042101,410424101301,41042,1,1,41013,1,0.05,0,0,0,-1,"获得公孙胜,气血+5%",觉醒至绿色 气血+6%,冷眼相待
41042104,410424101304,41042,1,2,41013,4,0.06,0,0,0,-1,"获得公孙胜,气血+6%",觉醒至绿色+1 气血+8%,冷眼相待
41042107,410424101307,41042,1,3,41013,7,0.08,0,0,0,-1,"获得公孙胜,气血+8%",觉醒至蓝色 气血+10%,冷眼相待
41042110,410424101310,41042,1,4,41013,10,0.1,0,0,0,-1,"获得公孙胜,气血+10%",觉醒至蓝色+1 气血+12%,冷眼相待
41042113,410424101313,41042,1,5,41013,13,0.12,0,0,0,-1,"获得公孙胜,气血+12%",觉醒至蓝色+2 气血+14%,冷眼相待
41042116,410424101316,41042,1,6,41013,16,0.14,0,0,0,-1,"获得公孙胜,气血+14%",觉醒至紫色 气血+16%,冷眼相待
41042119,410424101319,41042,1,7,41013,19,0.16,0,0,0,-1,"获得公孙胜,气血+16%",觉醒至紫色+1 气血+18%,冷眼相待
41042122,410424101322,41042,1,8,41013,22,0.18,0,0,0,-1,"获得公孙胜,气血+18%",觉醒至紫色+2 气血+20%,冷眼相待
41042125,410424101325,41042,1,9,41013,25,0.2,0,0,0,-1,"获得公孙胜,气血+20%",觉醒至橙色 气血+22%,冷眼相待
41042128,410424101328,41042,1,10,41013,28,0.22,0,0,0,-1,"获得公孙胜,气血+22%",觉醒至橙色+1 气血+24%,冷眼相待
41042131,410424101331,41042,1,11,41013,31,0.24,0,0,0,-1,"获得公孙胜,气血+24%",觉醒至橙色+2 气血+26%,冷眼相待
41042134,410424101334,41042,1,12,41013,34,0.26,0,0,0,-1,"获得公孙胜,气血+26%",觉醒至橙色+3 气血+28%,冷眼相待
41042137,410424101337,41042,1,13,41013,37,0.28,0,0,0,-1,"获得公孙胜,气血+28%",觉醒至红色 气血+30%,冷眼相待
41042141,410424101341,41042,1,14,41013,41,0.3,0,0,0,-1,"获得公孙胜,气血+30%",-1,冷眼相待
41042201,410424102301,41042,2,1,41023,1,0,0.05,0,0,-1,"获得西门庆,攻击+5%",觉醒至绿色 攻击+6%,狼狈为奸
41042204,410424102304,41042,2,2,41023,4,0,0.06,0,0,-1,"获得西门庆,攻击+6%",觉醒至绿色+1 攻击+8%,狼狈为奸
41042207,410424102307,41042,2,3,41023,7,0,0.08,0,0,-1,"获得西门庆,攻击+8%",觉醒至蓝色 攻击+10%,狼狈为奸
41042210,410424102310,41042,2,4,41023,10,0,0.1,0,0,-1,"获得西门庆,攻击+10%",觉醒至蓝色+1 攻击+12%,狼狈为奸
41042213,410424102313,41042,2,5,41023,13,0,0.12,0,0,-1,"获得西门庆,攻击+12%",觉醒至蓝色+2 攻击+14%,狼狈为奸
41042216,410424102316,41042,2,6,41023,16,0,0.14,0,0,-1,"获得西门庆,攻击+14%",觉醒至紫色 攻击+16%,狼狈为奸
41042219,410424102319,41042,2,7,41023,19,0,0.16,0,0,-1,"获得西门庆,攻击+16%",觉醒至紫色+1 攻击+18%,狼狈为奸
41042222,410424102322,41042,2,8,41023,22,0,0.18,0,0,-1,"获得西门庆,攻击+18%",觉醒至紫色+2 攻击+20%,狼狈为奸
41042225,410424102325,41042,2,9,41023,25,0,0.2,0,0,-1,"获得西门庆,攻击+20%",觉醒至橙色 攻击+22%,狼狈为奸
41042228,410424102328,41042,2,10,41023,28,0,0.22,0,0,-1,"获得西门庆,攻击+22%",觉醒至橙色+1 攻击+24%,狼狈为奸
41042231,410424102331,41042,2,11,41023,31,0,0.24,0,0,-1,"获得西门庆,攻击+24%",觉醒至橙色+2 攻击+26%,狼狈为奸
41042234,410424102334,41042,2,12,41023,34,0,0.26,0,0,-1,"获得西门庆,攻击+26%",觉醒至橙色+3 攻击+28%,狼狈为奸
41042237,410424102337,41042,2,13,41023,37,0,0.28,0,0,-1,"获得西门庆,攻击+28%",觉醒至红色 攻击+30%,狼狈为奸
41042241,410424102341,41042,2,14,41023,41,0,0.3,0,0,-1,"获得西门庆,攻击+30%",-1,狼狈为奸
41042301,410424104501,41042,3,1,41045,1,0,0,0.05,0.04,-1,"获得幻舞李师师,防御+5%",觉醒至绿色 防御+6%,嗤之以鼻
41042304,410424104504,41042,3,2,41045,4,0,0,0.06,0.06,-1,"获得幻舞李师师,防御+6%",觉醒至绿色+1 防御+8%,嗤之以鼻
41042307,410424104507,41042,3,3,41045,7,0,0,0.08,0.08,-1,"获得幻舞李师师,防御+8%",觉醒至蓝色 防御+10%,嗤之以鼻
41042310,410424104510,41042,3,4,41045,10,0,0,0.1,0.1,-1,"获得幻舞李师师,防御+10%",觉醒至蓝色+1 防御+12%,嗤之以鼻
41042313,410424104513,41042,3,5,41045,13,0,0,0.12,0.12,-1,"获得幻舞李师师,防御+12%",觉醒至蓝色+2 防御+14%,嗤之以鼻
41042316,410424104516,41042,3,6,41045,16,0,0,0.14,0.14,-1,"获得幻舞李师师,防御+14%",觉醒至紫色 防御+16%,嗤之以鼻
41042319,410424104519,41042,3,7,41045,19,0,0,0.16,0.16,-1,"获得幻舞李师师,防御+16%",觉醒至紫色+1 防御+18%,嗤之以鼻
41042322,410424104522,41042,3,8,41045,22,0,0,0.18,0.18,-1,"获得幻舞李师师,防御+18%",觉醒至紫色+2 防御+20%,嗤之以鼻
41042325,410424104525,41042,3,9,41045,25,0,0,0.2,0.2,-1,"获得幻舞李师师,防御+20%",觉醒至橙色 防御+22%,嗤之以鼻
41042328,410424104528,41042,3,10,41045,28,0,0,0.22,0.22,-1,"获得幻舞李师师,防御+22%",觉醒至橙色+1 防御+24%,嗤之以鼻
41042331,410424104531,41042,3,11,41045,31,0,0,0.24,0.24,-1,"获得幻舞李师师,防御+24%",觉醒至橙色+2 防御+26%,嗤之以鼻
41042334,410424104534,41042,3,12,41045,34,0,0,0.26,0.26,-1,"获得幻舞李师师,防御+26%",觉醒至橙色+3 防御+28%,嗤之以鼻
41042337,410424104537,41042,3,13,41045,37,0,0,0.28,0.28,-1,"获得幻舞李师师,防御+28%",觉醒至红色 防御+30%,嗤之以鼻
41042341,410424104541,41042,3,14,41045,41,0,0,0.3,0.3,-1,"获得幻舞李师师,防御+30%",-1,嗤之以鼻
41042401,410424000001,41042,4,1,-1,1,0.1,0,0,0,-1,气血+10%,气血+10%,骐骥驰骋
41042501,410425000001,41042,5,1,-1,1,0,0.1,0,0,-1,攻击+10%,攻击+10%,了然于胸
41042601,410426000001,41042,6,1,-1,1,0,0.0001,0,0,勾魂术|真·勾魂术,激活天命，缘分等级+1,激活天命，缘分等级+1,挥戈退日
41043101,410434500201,41043,1,1,45002,1,0.05,0,0,0,-1,"获得高俅,气血+5%",觉醒至绿色 气血+6%,恨之入骨
41043104,410434500204,41043,1,2,45002,4,0.06,0,0,0,-1,"获得高俅,气血+6%",觉醒至绿色+1 气血+8%,恨之入骨
41043107,410434500207,41043,1,3,45002,7,0.08,0,0,0,-1,"获得高俅,气血+8%",觉醒至蓝色 气血+10%,恨之入骨
41043110,410434500210,41043,1,4,45002,10,0.1,0,0,0,-1,"获得高俅,气血+10%",觉醒至蓝色+1 气血+12%,恨之入骨
41043113,410434500213,41043,1,5,45002,13,0.12,0,0,0,-1,"获得高俅,气血+12%",觉醒至蓝色+2 气血+14%,恨之入骨
41043116,410434500216,41043,1,6,45002,16,0.14,0,0,0,-1,"获得高俅,气血+14%",觉醒至紫色 气血+16%,恨之入骨
41043119,410434500219,41043,1,7,45002,19,0.16,0,0,0,-1,"获得高俅,气血+16%",觉醒至紫色+1 气血+18%,恨之入骨
41043122,410434500222,41043,1,8,45002,22,0.18,0,0,0,-1,"获得高俅,气血+18%",觉醒至紫色+2 气血+20%,恨之入骨
41043125,410434500225,41043,1,9,45002,25,0.2,0,0,0,-1,"获得高俅,气血+20%",觉醒至橙色 气血+22%,恨之入骨
41043128,410434500228,41043,1,10,45002,28,0.22,0,0,0,-1,"获得高俅,气血+22%",觉醒至橙色+1 气血+24%,恨之入骨
41043131,410434500231,41043,1,11,45002,31,0.24,0,0,0,-1,"获得高俅,气血+24%",觉醒至橙色+2 气血+26%,恨之入骨
41043134,410434500234,41043,1,12,45002,34,0.26,0,0,0,-1,"获得高俅,气血+26%",觉醒至橙色+3 气血+28%,恨之入骨
41043137,410434500237,41043,1,13,45002,37,0.28,0,0,0,-1,"获得高俅,气血+28%",觉醒至红色 气血+30%,恨之入骨
41043141,410434500241,41043,1,14,45002,41,0.3,0,0,0,-1,"获得高俅,气血+30%",-1,恨之入骨
41043201,410434104001,41043,2,1,41040,1,0,0.05,0,0,-1,"获得沸血卢俊义,攻击+5%",觉醒至绿色 攻击+6%,义薄云天
41043204,410434104004,41043,2,2,41040,4,0,0.06,0,0,-1,"获得沸血卢俊义,攻击+6%",觉醒至绿色+1 攻击+8%,义薄云天
41043207,410434104007,41043,2,3,41040,7,0,0.08,0,0,-1,"获得沸血卢俊义,攻击+8%",觉醒至蓝色 攻击+10%,义薄云天
41043210,410434104010,41043,2,4,41040,10,0,0.1,0,0,-1,"获得沸血卢俊义,攻击+10%",觉醒至蓝色+1 攻击+12%,义薄云天
41043213,410434104013,41043,2,5,41040,13,0,0.12,0,0,-1,"获得沸血卢俊义,攻击+12%",觉醒至蓝色+2 攻击+14%,义薄云天
41043216,410434104016,41043,2,6,41040,16,0,0.14,0,0,-1,"获得沸血卢俊义,攻击+14%",觉醒至紫色 攻击+16%,义薄云天
41043219,410434104019,41043,2,7,41040,19,0,0.16,0,0,-1,"获得沸血卢俊义,攻击+16%",觉醒至紫色+1 攻击+18%,义薄云天
41043222,410434104022,41043,2,8,41040,22,0,0.18,0,0,-1,"获得沸血卢俊义,攻击+18%",觉醒至紫色+2 攻击+20%,义薄云天
41043225,410434104025,41043,2,9,41040,25,0,0.2,0,0,-1,"获得沸血卢俊义,攻击+20%",觉醒至橙色 攻击+22%,义薄云天
41043228,410434104028,41043,2,10,41040,28,0,0.22,0,0,-1,"获得沸血卢俊义,攻击+22%",觉醒至橙色+1 攻击+24%,义薄云天
41043231,410434104031,41043,2,11,41040,31,0,0.24,0,0,-1,"获得沸血卢俊义,攻击+24%",觉醒至橙色+2 攻击+26%,义薄云天
41043234,410434104034,41043,2,12,41040,34,0,0.26,0,0,-1,"获得沸血卢俊义,攻击+26%",觉醒至橙色+3 攻击+28%,义薄云天
41043237,410434104037,41043,2,13,41040,37,0,0.28,0,0,-1,"获得沸血卢俊义,攻击+28%",觉醒至红色 攻击+30%,义薄云天
41043241,410434104041,41043,2,14,41040,41,0,0.3,0,0,-1,"获得沸血卢俊义,攻击+30%",-1,义薄云天
41043301,410434100701,41043,3,1,41007,1,0,0,0.05,0.04,-1,"获得刘唐,防御+5%",觉醒至绿色 防御+6%,志同道合
41043304,410434100704,41043,3,2,41007,4,0,0,0.06,0.06,-1,"获得刘唐,防御+6%",觉醒至绿色+1 防御+8%,志同道合
41043307,410434100707,41043,3,3,41007,7,0,0,0.08,0.08,-1,"获得刘唐,防御+8%",觉醒至蓝色 防御+10%,志同道合
41043310,410434100710,41043,3,4,41007,10,0,0,0.1,0.1,-1,"获得刘唐,防御+10%",觉醒至蓝色+1 防御+12%,志同道合
41043313,410434100713,41043,3,5,41007,13,0,0,0.12,0.12,-1,"获得刘唐,防御+12%",觉醒至蓝色+2 防御+14%,志同道合
41043316,410434100716,41043,3,6,41007,16,0,0,0.14,0.14,-1,"获得刘唐,防御+14%",觉醒至紫色 防御+16%,志同道合
41043319,410434100719,41043,3,7,41007,19,0,0,0.16,0.16,-1,"获得刘唐,防御+16%",觉醒至紫色+1 防御+18%,志同道合
41043322,410434100722,41043,3,8,41007,22,0,0,0.18,0.18,-1,"获得刘唐,防御+18%",觉醒至紫色+2 防御+20%,志同道合
41043325,410434100725,41043,3,9,41007,25,0,0,0.2,0.2,-1,"获得刘唐,防御+20%",觉醒至橙色 防御+22%,志同道合
41043328,410434100728,41043,3,10,41007,28,0,0,0.22,0.22,-1,"获得刘唐,防御+22%",觉醒至橙色+1 防御+24%,志同道合
41043331,410434100731,41043,3,11,41007,31,0,0,0.24,0.24,-1,"获得刘唐,防御+24%",觉醒至橙色+2 防御+26%,志同道合
41043334,410434100734,41043,3,12,41007,34,0,0,0.26,0.26,-1,"获得刘唐,防御+26%",觉醒至橙色+3 防御+28%,志同道合
41043337,410434100737,41043,3,13,41007,37,0,0,0.28,0.28,-1,"获得刘唐,防御+28%",觉醒至红色 防御+30%,志同道合
41043341,410434100741,41043,3,14,41007,41,0,0,0.3,0.3,-1,"获得刘唐,防御+30%",-1,志同道合
41043401,410434000001,41043,4,1,-1,1,0.1,0,0,0,-1,气血+10%,气血+10%,骐骥驰骋
41043501,410435000001,41043,5,1,-1,1,0,0.1,0,0,-1,攻击+10%,攻击+10%,了然于胸
41043601,410436000001,41043,6,1,-1,1,0,0.0001,0,0,疾风刺|真·疾风刺,激活天命，缘分等级+1,激活天命，缘分等级+1,挥戈退日
41044101,410440000101,41044,1,1,1,1,0.05,0,0,0,-1,-1,觉醒至绿色 气血+6%,坑爹的名字啊
41044104,410440000104,41044,1,2,1,4,0.06,0,0,0,-1,-1,觉醒至绿色+1 气血+8%,坑爹的名字啊
41044107,410440000107,41044,1,3,1,7,0.08,0,0,0,-1,-1,觉醒至蓝色 气血+10%,坑爹的名字啊
41044110,410440000110,41044,1,4,1,10,0.1,0,0,0,-1,-1,觉醒至蓝色+1 气血+12%,坑爹的名字啊
41044113,410440000113,41044,1,5,1,13,0.12,0,0,0,-1,-1,觉醒至蓝色+2 气血+14%,坑爹的名字啊
41044116,410440000116,41044,1,6,1,16,0.14,0,0,0,-1,-1,觉醒至紫色 气血+16%,坑爹的名字啊
41044119,410440000119,41044,1,7,1,19,0.16,0,0,0,-1,-1,觉醒至紫色+1 气血+18%,坑爹的名字啊
41044122,410440000122,41044,1,8,1,22,0.18,0,0,0,-1,-1,觉醒至紫色+2 气血+20%,坑爹的名字啊
41044125,410440000125,41044,1,9,1,25,0.2,0,0,0,-1,-1,觉醒至橙色 气血+22%,坑爹的名字啊
41044128,410440000128,41044,1,10,1,28,0.22,0,0,0,-1,-1,觉醒至橙色+1 气血+24%,坑爹的名字啊
41044131,410440000131,41044,1,11,1,31,0.24,0,0,0,-1,-1,觉醒至橙色+2 气血+26%,坑爹的名字啊
41044134,410440000134,41044,1,12,1,34,0.26,0,0,0,-1,-1,觉醒至橙色+3 气血+28%,坑爹的名字啊
41044137,410440000137,41044,1,13,1,37,0.28,0,0,0,-1,-1,觉醒至红色 气血+30%,坑爹的名字啊
41044141,410440000141,41044,1,14,1,41,0.3,0,0,0,-1,-1,-1,坑爹的名字啊
41044201,410440000201,41044,2,1,2,1,0,0.05,0,0,-1,-1,觉醒至绿色 攻击+6%,坑爹的名字啊
41044204,410440000204,41044,2,2,2,4,0,0.06,0,0,-1,-1,觉醒至绿色+1 攻击+8%,坑爹的名字啊
41044207,410440000207,41044,2,3,2,7,0,0.08,0,0,-1,-1,觉醒至蓝色 攻击+10%,坑爹的名字啊
41044210,410440000210,41044,2,4,2,10,0,0.1,0,0,-1,-1,觉醒至蓝色+1 攻击+12%,坑爹的名字啊
41044213,410440000213,41044,2,5,2,13,0,0.12,0,0,-1,-1,觉醒至蓝色+2 攻击+14%,坑爹的名字啊
41044216,410440000216,41044,2,6,2,16,0,0.14,0,0,-1,-1,觉醒至紫色 攻击+16%,坑爹的名字啊
41044219,410440000219,41044,2,7,2,19,0,0.16,0,0,-1,-1,觉醒至紫色+1 攻击+18%,坑爹的名字啊
41044222,410440000222,41044,2,8,2,22,0,0.18,0,0,-1,-1,觉醒至紫色+2 攻击+20%,坑爹的名字啊
41044225,410440000225,41044,2,9,2,25,0,0.2,0,0,-1,-1,觉醒至橙色 攻击+22%,坑爹的名字啊
41044228,410440000228,41044,2,10,2,28,0,0.22,0,0,-1,-1,觉醒至橙色+1 攻击+24%,坑爹的名字啊
41044231,410440000231,41044,2,11,2,31,0,0.24,0,0,-1,-1,觉醒至橙色+2 攻击+26%,坑爹的名字啊
41044234,410440000234,41044,2,12,2,34,0,0.26,0,0,-1,-1,觉醒至橙色+3 攻击+28%,坑爹的名字啊
41044237,410440000237,41044,2,13,2,37,0,0.28,0,0,-1,-1,觉醒至红色 攻击+30%,坑爹的名字啊
41044241,410440000241,41044,2,14,2,41,0,0.3,0,0,-1,-1,-1,坑爹的名字啊
41044301,410440000301,41044,3,1,3,1,0,0,0.05,0.04,-1,-1,觉醒至绿色 防御+6%,坑爹的名字啊
41044304,410440000304,41044,3,2,3,4,0,0,0.06,0.06,-1,-1,觉醒至绿色+1 防御+8%,坑爹的名字啊
41044307,410440000307,41044,3,3,3,7,0,0,0.08,0.08,-1,-1,觉醒至蓝色 防御+10%,坑爹的名字啊
41044310,410440000310,41044,3,4,3,10,0,0,0.1,0.1,-1,-1,觉醒至蓝色+1 防御+12%,坑爹的名字啊
41044313,410440000313,41044,3,5,3,13,0,0,0.12,0.12,-1,-1,觉醒至蓝色+2 防御+14%,坑爹的名字啊
41044316,410440000316,41044,3,6,3,16,0,0,0.14,0.14,-1,-1,觉醒至紫色 防御+16%,坑爹的名字啊
41044319,410440000319,41044,3,7,3,19,0,0,0.16,0.16,-1,-1,觉醒至紫色+1 防御+18%,坑爹的名字啊
41044322,410440000322,41044,3,8,3,22,0,0,0.18,0.18,-1,-1,觉醒至紫色+2 防御+20%,坑爹的名字啊
41044325,410440000325,41044,3,9,3,25,0,0,0.2,0.2,-1,-1,觉醒至橙色 防御+22%,坑爹的名字啊
41044328,410440000328,41044,3,10,3,28,0,0,0.22,0.22,-1,-1,觉醒至橙色+1 防御+24%,坑爹的名字啊
41044331,410440000331,41044,3,11,3,31,0,0,0.24,0.24,-1,-1,觉醒至橙色+2 防御+26%,坑爹的名字啊
41044334,410440000334,41044,3,12,3,34,0,0,0.26,0.26,-1,-1,觉醒至橙色+3 防御+28%,坑爹的名字啊
41044337,410440000337,41044,3,13,3,37,0,0,0.28,0.28,-1,-1,觉醒至红色 防御+30%,坑爹的名字啊
