id,name,type,level,enterLv,winCon,amount,cost,monsterId,maleAI,femaleAI,reward,rewardFirst,exp,coin,time,resId,des,rewardShow,monsterShow,bossShow,maxRound,startdate,enddate,openday,orderNum,bgId,titleId,love,condition,sceneRound,newBgId,iff,monsterRound,newMonsterId,heroReward
113003,邪恶王婆,0,1,30,1,-1,5,110381|210381|0|120381|220382|0|130381|0|230382,-1,-1,81303,"72134,1|11001,5",5,606,99,1005,打败王婆，,72134|72124,0,41026,20,20150101,20871015,1111111,0,105,-1,-1,-1,-1,-1,-1,-1,-1,-1
113004,奸情败露,0,1,30,1,-1,5,110371|210373|0|120371|120371|0|130371|0|230371,-1,-1,80000,"72234,1|11001,5",5,606,99,1006,打败家丁。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,106,-1,-1,-1,-1,-1,-1,-1,-1,-1
113005,武大捉奸,0,1,30,1,-1,5,210371|110371|0|120371|120371|0|130371|0|230371,-1,-1,80000,"72234,1|11001,5",5,606,99,1007,打败家丁。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,107,-1,-1,-1,-1,-1,-1,-1,-1,-1
113006,西门逞凶,0,1,30,1,-1,5,0|0|0|0|430077|0|0|0|0,-1,-1,81306,"72234,1|11001,5",5,606,99,1008,打败西门庆。,72234|72224,0,41017,20,20150101,20871015,1111111,0,108,-1,-1,-1,-1,-1,-1,-1,-1,-1
113007,兴师问罪,0,1,30,1,-1,5,110381|110381|0|0|220381|0|130381|130381|230381,-1,-1,80000,"72334,1|11001,5",5,606,99,1009,打败家丁。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,109,-1,-1,-1,-1,-1,-1,-1,-1,-1
113008,百般抵赖,0,1,30,1,-1,5,110381|110381|0|0|120381|0|130381|230381|230382,-1,-1,80000,"72334,1|11001,5",5,606,99,1010,打败家丁。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,110,-1,-1,-1,-1,-1,-1,-1,-1,-1
113009,怒杀金莲,0,1,30,1,-1,5,110391|210391|0|0|120391|0|130391|230393|230391,-1,-1,81309,"72334,1|11001,5",5,607,99,1011,打败潘金莲。,72334|72324,0,42015,20,20150101,20871015,1111111,0,111,-1,-1,-1,-1,-1,-1,-1,-1,-1
113010,精英 逞凶,0,2,30,1,-1,10,210391|210392|210393|0|220391|0|0|230391|230391,-1,-1,81313,"71121,1|11001,5",10,607,3,1006,打败西门庆。,71121,0,-1,20,20150101,20871015,1111111,0,106,-1,-1,-1,-1,-1,-1,-1,-1,-1
113011,精英 问罪,0,2,30,1,-1,10,210391|0|210393|220391|0|220393|0|230391|230391,-1,-1,81314,"71122,1|11001,5",10,607,3,1007,打败家丁。,71122,0,-1,20,20150101,20871015,1111111,0,107,-1,-1,-1,-1,-1,-1,-1,-1,-1
113012,精英 抵赖,0,2,30,1,-1,10,210402|210403|210401|220402|0|220401|0|230401|0,-1,-1,81315,"71123,1|11001,5",10,607,3,1008,打败家丁。,71123|31029,0,42016,20,20150101,20871015,1111111,0,108,-1,-1,-1,-1,-1,-1,-1,-1,-1
114001,小试身手,0,1,30,1,-1,5,110391|110392|110391|0|220391|120391|0|230391|0,-1,-1,80000,"72134,1|11001,5",5,607,99,1003,打败官兵。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,103,-1,-1,-1,-1,-1,-1,-1,-1,-1
114002,英雄无敌,0,1,30,1,-1,5,110391|110392|110391|0|120391|220391|0|230391|0,-1,-1,80000,"72134,1|11001,5",5,607,99,1004,打败官兵。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,104,-1,-1,-1,-1,-1,-1,-1,-1,-1
114003,惺惺相惜,0,1,30,1,-1,5,110401|110402|210401|0|120401|220401|0|230401|0,-1,-1,81403,"72134,1|11001,5",5,607,99,1005,打败管营。,72134|72127,0,42016,20,20150101,20871015,1111111,0,105,-1,-1,-1,-1,-1,-1,-1,-1,-1
114004,仗义出手,0,1,30,1,-1,5,110391|210391|110391|0|120391|120391|0|230391|0,-1,-1,80000,"72234,1|11001,5",5,607,99,1006,打败店小二。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,106,-1,-1,-1,-1,-1,-1,-1,-1,-1
114005,大闹快活林,0,1,30,1,-1,5,210391|110391|110391|0|120391|120391|0|230391|0,-1,-1,80000,"72234,1|11001,5",5,607,99,1007,打败店小二。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,107,-1,-1,-1,-1,-1,-1,-1,-1,-1
114006,一打蒋门神,0,1,30,1,-1,5,0|0|0|0|430078|0|0|0|0,-1,-1,81406,"72234,1|11001,5",5,607,99,1008,打败蒋门神。,72234|72227,0,41008,20,20150101,20871015,1111111,0,108,-1,-1,-1,-1,-1,-1,-1,-1,-1
114007,武松中计,0,1,30,1,-1,5,110401|110401|110401|220401|120401|0|0|230401|0,-1,-1,80000,"72334,1|11001,5",5,607,99,1009,打败官兵。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,109,-1,-1,-1,-1,-1,-1,-1,-1,-1
114008,陷入包围,0,1,30,1,-1,5,110401|110401|110401|120401|220401|0|0|230401|0,-1,-1,80000,"72334,1|11001,5",5,607,99,1010,打败官兵。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,110,-1,-1,-1,-1,-1,-1,-1,-1,-1
114009,突出重围,0,1,30,1,-1,5,110421|210421|110421|120421|220421|0|0|230423|0,-1,-1,81409,"72334,1|11001,5",5,608,99,1011,打败官兵。,72334|72327,0,42013,20,20150101,20871015,1111111,0,111,-1,-1,-1,-1,-1,-1,-1,-1,-1
114010,精英 快活林,0,2,30,1,-1,10,210411|210412|210413|0|220411|0|0|230411|230413,-1,-1,81413,"71221,1|11001,5",10,608,3,1006,打败蒋门神。,71221,0,-1,20,20150101,20871015,1111111,0,106,-1,-1,-1,-1,-1,-1,-1,-1,-1
114011,精英 中计,0,2,30,1,-1,10,210413|210411|210412|0|0|0|230411|230411|230412,-1,-1,81414,"71222,1|11001,5",10,608,3,1007,打败官兵。,71222,0,-1,20,20150101,20871015,1111111,0,107,-1,-1,-1,-1,-1,-1,-1,-1,-1
114012,精英 包围,0,2,30,1,-1,10,210422|210421|0|220421|220422|0|0|230422|230421,-1,-1,81415,"71223,1|11001,5",10,608,3,1008,打败官兵。,71223|31040,0,42016,20,20150101,20871015,1111111,0,108,-1,-1,-1,-1,-1,-1,-1,-1,-1
115001,赏灯遇伏,0,1,40,1,-1,5,110421|110421|110421|0|0|0|230421|230421|130421,-1,-1,80000,"72137,1|11001,5",5,608,99,1003,打败清风寨士兵。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,103,-1,-1,-1,-1,-1,-1,-1,-1,-1
115002,恩将仇报,0,1,40,1,-1,5,110421|110421|110421|0|0|0|230421|130421|230422,-1,-1,80000,"72137,1|11001,5",5,608,99,1004,打败清风寨士兵。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,104,-1,-1,-1,-1,-1,-1,-1,-1,-1
115003,牢狱之灾,0,1,40,1,-1,5,110431|110431|210431|0|0|0|230431|130431|230433,-1,-1,81503,"72137,1|11001,5",5,609,99,1005,打败刘知寨。,72137|72127,0,41020,20,20150101,20871015,1111111,0,105,-1,-1,-1,-1,-1,-1,-1,-1,-1
115004,花荣相助,0,1,40,1,-1,5,110421|210422|110421|0|0|0|230421|130421|130421,-1,-1,80000,"72237,1|11001,5",5,609,99,1006,打败清风寨士兵。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,106,-1,-1,-1,-1,-1,-1,-1,-1,-1
115005,百步穿杨,0,1,40,1,-1,5,210423|110421|110421|0|0|0|230421|130421|130421,-1,-1,80000,"72237,1|11001,5",5,609,99,1007,打败清风寨士兵。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,107,-1,-1,-1,-1,-1,-1,-1,-1,-1
115006,成功搭救,0,1,40,1,-1,5,0|0|0|0|430079|0|0|0|0,-1,-1,81506,"72237,1|11001,5",5,609,99,1008,打败清风寨士兵。,72237|72227,0,41014,20,20150101,20871015,1111111,0,108,-1,-1,-1,-1,-1,-1,-1,-1,-1
115007,又起波澜,0,1,40,1,-1,5,110431|110431|0|120431|0|0|230432|130431|230431,-1,-1,80000,"72337,1|11001,5",5,609,99,1009,打败清风寨士兵。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,109,-1,-1,-1,-1,-1,-1,-1,-1,-1
115008,再陷包围,0,1,40,1,-1,5,110431|110431|0|120431|0|0|130431|230433|230431,-1,-1,80000,"72337,1|11001,5",5,609,99,1010,打败清风寨士兵。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,110,-1,-1,-1,-1,-1,-1,-1,-1,-1
115009,刘知寨逆袭,0,1,40,1,-1,5,110441|210442|0|120441|0|0|130441|230441|230441,-1,-1,81509,"72337,1|11001,5",5,609,99,1011,打败魔化刘知寨。,72337|72327,0,42015,20,20150101,20871015,1111111,0,111,-1,-1,-1,-1,-1,-1,-1,-1,-1
115010,精英 解救,0,2,40,1,-1,10,0|210431|210432|0|220431|220433|0|230431|230433,-1,-1,81513,"71331,1|11001,5",10,609,3,1006,打败清风寨士兵。,71331,0,-1,20,20150101,20871015,1111111,0,106,-1,-1,-1,-1,-1,-1,-1,-1,-1
115011,精英 波澜,0,2,40,1,-1,10,210431|210432|210433|0|0|0|230431|230431|230432,-1,-1,81514,"71332,1|11001,5",10,609,3,1007,打败清风寨士兵。,71332,0,-1,20,20150101,20871015,1111111,0,107,-1,-1,-1,-1,-1,-1,-1,-1,-1
115012,精英 起伏,0,2,40,1,-1,10,0|210442|210443|0|0|220441|230441|230442|230441,-1,-1,81515,"71333,1|11001,5",10,609,3,1008,打败清风寨士兵。,71333|31045,0,42016,20,20150101,20871015,1111111,0,108,-1,-1,-1,-1,-1,-1,-1,-1,-1
116001,赌坊风云,0,1,40,1,-1,5,110441|110441|0|220441|120441|0|130441|0|230441,-1,-1,80000,"72137,1|11001,5",5,609,99,1003,打败赌坊混混。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,103,-1,-1,-1,-1,-1,-1,-1,-1,-1
116002,不依不饶,0,1,40,1,-1,5,110441|110441|0|120441|220441|0|130441|0|230441,-1,-1,80000,"72137,1|11001,5",5,609,99,1004,打败赌坊混混。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,104,-1,-1,-1,-1,-1,-1,-1,-1,-1
116003,大闹赌坊,0,1,40,1,-1,5,110451|210451|0|120451|220452|0|130451|0|230451,-1,-1,81603,"72137,1|11001,5",5,610,99,1005,打败小张乙。,72137|72127,0,45004,20,20150101,20871015,1111111,0,105,-1,-1,-1,-1,-1,-1,-1,-1,-1
116004,买鱼风波,0,1,40,1,-1,5,110441|210442|0|120441|120441|0|130441|0|230441,-1,-1,80000,"72237,1|11001,5",5,610,99,1006,打败泼皮,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,106,-1,-1,-1,-1,-1,-1,-1,-1,-1
116005,冲突升级,0,1,40,1,-1,5,210443|110441|0|120441|120441|0|130441|0|230441,-1,-1,80000,"72237,1|11001,5",5,610,99,1007,打败泼皮,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,107,-1,-1,-1,-1,-1,-1,-1,-1,-1
116006,强买强卖,0,1,40,1,-1,5,0|0|0|0|430080|0|0|0|0,-1,-1,81606,"72237,1|11001,5",5,610,99,1008,打败泼皮,72237|72227,0,41010,20,20150101,20871015,1111111,0,108,-1,-1,-1,-1,-1,-1,-1,-1,-1
116007,码头扛把子,0,1,40,1,-1,5,110451|110451|0|0|120451|0|230452|130451|230452,-1,-1,80000,"72337,1|11001,5",5,610,99,1009,打败渔民。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,109,-1,-1,-1,-1,-1,-1,-1,-1,-1
116008,互不相让,0,1,40,1,-1,5,110451|110451|0|0|120451|0|130451|230453|230452,-1,-1,80000,"72337,1|11001,5",5,610,99,1010,打败渔民。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,110,-1,-1,-1,-1,-1,-1,-1,-1,-1
116009,大战张顺,0,1,40,1,-1,5,110461|210461|0|0|120461|0|130461|230461|230462,-1,-1,81609,"72337,1|11001,5",5,610,99,1011,打败张顺。,72337|72327,0,42014,20,20150101,20871015,1111111,0,111,-1,-1,-1,-1,-1,-1,-1,-1,-1
116010,精英 强卖,0,2,40,1,-1,10,210451|210452|210453|0|220451|0|230452|230452|0,-1,-1,81613,"71431,1|11001,5",10,610,3,1006,打败泼皮,71431,0,-1,20,20150101,20871015,1111111,0,106,-1,-1,-1,-1,-1,-1,-1,-1,-1
116011,精英 扛把子,0,2,40,1,-1,10,210451|0|210453|220452|0|220451|230452|0|230453,-1,-1,81614,"71432,1|11001,5",10,610,3,1007,打败渔民。,71432,0,-1,20,20150101,20871015,1111111,0,107,-1,-1,-1,-1,-1,-1,-1,-1,-1
116012,精英 纠纷,0,2,40,1,-1,10,210461|210462|210463|220463|0|220461|230462|0|0,-1,-1,81615,"71433,1|11001,5",10,610,3,1008,打败渔民。,71433|31034,0,42014,20,20150101,20871015,1111111,0,108,-1,-1,-1,-1,-1,-1,-1,-1,-1
117001,定计劫牢,0,1,40,1,-1,5,110461|110461|110461|0|220461|120461|0|230461|0,-1,-1,80000,"72137,1|11001,5",5,610,99,1003,打败监牢狱卒。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,103,-1,-1,-1,-1,-1,-1,-1,-1,-1
117002,大破监牢,0,1,40,1,-1,5,110461|110461|110461|0|120461|220462|0|230461|0,-1,-1,80000,"72137,1|11001,5",5,610,99,1004,打败监牢狱卒。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,104,-1,-1,-1,-1,-1,-1,-1,-1,-1
117003,人去牢空,0,1,40,1,-1,5,110471|210471|110471|0|120471|220473|0|230471|0,-1,-1,81703,"72137,1|11001,5",5,611,99,1005,打败监牢狱卒。,72137|72127,0,42013,20,20150101,20871015,1111111,0,105,-1,-1,-1,-1,-1,-1,-1,-1,-1
117004,刀下留人,0,1,40,1,-1,5,110461|210462|110461|0|120461|120461|0|230461|0,-1,-1,80000,"72237,1|11001,5",5,611,99,1006,打败官兵。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,106,-1,-1,-1,-1,-1,-1,-1,-1,-1
117005,杀入重围,0,1,40,1,-1,5,210463|110461|110461|0|120461|120461|0|230461|0,-1,-1,80000,"72237,1|11001,5",5,611,99,1007,打败官兵。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,107,-1,-1,-1,-1,-1,-1,-1,-1,-1
117006,成功解救,0,1,40,1,-1,5,0|0|0|0|430081|0|0|0|0,-1,-1,81706,"72237,1|11001,5",5,611,99,1008,打败监刑官。,72237|72227,0,41005,20,20150101,20871015,1111111,0,108,-1,-1,-1,-1,-1,-1,-1,-1,-1
117007,故布疑阵,0,1,40,1,-1,5,110471|110471|110471|220472|120471|0|0|230471|0,-1,-1,80000,"72337,1|11001,5",5,611,99,1009,打败官兵。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,109,-1,-1,-1,-1,-1,-1,-1,-1,-1
117008,计阻追兵,0,1,40,1,-1,5,110471|110471|110471|120471|220473|0|0|230471|0,-1,-1,80000,"72337,1|11001,5",5,611,99,1010,打败官兵。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,110,-1,-1,-1,-1,-1,-1,-1,-1,-1
117009,大败黄通判,0,1,40,1,-1,5,110481|210481|110481|120481|220481|0|0|230481|0,-1,-1,81709,"72337,1|11001,5",5,611,99,1011,打败黄通判。,72337|72327,0,41020,20,20150101,20871015,1111111,0,111,-1,-1,-1,-1,-1,-1,-1,-1,-1
117010,精英 解救,0,2,40,1,-1,10,210471|210472|210473|0|220471|0|230471|230472|0,-1,-1,81713,"71131,1|11001,5",10,611,3,1006,打败监刑官。,71131,0,-1,20,20150101,20871015,1111111,0,106,-1,-1,-1,-1,-1,-1,-1,-1,-1
117011,精英 疑阵,0,2,40,1,-1,10,210473|210472|210471|0|0|0|230471|230472|230473,-1,-1,81714,"71132,1|11001,5",10,611,3,1007,打败官兵。,71132,0,-1,20,20150101,20871015,1111111,0,107,-1,-1,-1,-1,-1,-1,-1,-1,-1
117012,精英 追兵,0,2,40,1,-1,10,210481|210482|0|220481|220483|0|0|230481|230482,-1,-1,81715,"71133,1|11001,5",10,611,3,1008,打败官兵。,71133|31034,0,42015,20,20150101,20871015,1111111,0,108,-1,-1,-1,-1,-1,-1,-1,-1,-1
118001,劫道山贼,0,1,40,1,-1,5,110481|110481|110481|0|0|0|230482|230481|130481,-1,-1,80000,"72141,1|11001,5",5,611,99,1003,打败山贼喽啰。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,103,-1,-1,-1,-1,-1,-1,-1,-1,-1
118002,有眼无珠,0,1,40,1,-1,5,110481|110481|110481|0|0|0|230482|130481|230481,-1,-1,80000,"72141,1|11001,5",5,611,99,1004,打败山贼喽啰。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,104,-1,-1,-1,-1,-1,-1,-1,-1,-1
118003,真假李逵,0,1,40,1,-1,5,110491|110491|210491|0|0|0|230491|130491|230491,-1,-1,81803,"72141,1|11001,5",5,612,99,1005,打败李鬼。,72141|72325,0,42017,20,20150101,20871015,1111111,0,105,-1,-1,-1,-1,-1,-1,-1,-1,-1
118004,再遇李鬼,0,1,40,1,-1,5,110481|210481|110481|0|0|0|230481|130481|130481,-1,-1,80000,"72241,1|11001,5",5,612,99,1006,打败山贼喽啰。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,106,-1,-1,-1,-1,-1,-1,-1,-1,-1
118005,心怀不轨,0,1,40,1,-1,5,210481|110481|110481|0|0|0|230481|130481|130481,-1,-1,80000,"72241,1|11001,5",5,612,99,1007,打败山贼喽啰。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,107,-1,-1,-1,-1,-1,-1,-1,-1,-1
118006,不可饶恕,0,1,40,1,-1,5,0|0|0|0|430082|0|0|0|0,-1,-1,81806,"72241,1|11001,5",5,612,99,1008,打败李鬼。,72241|72126,0,41016,20,20150101,20871015,1111111,0,108,-1,-1,-1,-1,-1,-1,-1,-1,-1
118007,深入虎窝,0,1,40,1,-1,5,110491|110491|0|120491|0|0|230491|130491|230491,-1,-1,80000,"72341,1|11001,5",5,612,99,1009,打败老虎。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,109,-1,-1,-1,-1,-1,-1,-1,-1,-1
118008,葬身虎口,0,1,40,1,-1,5,110491|110491|0|120491|0|0|130491|230491|230491,-1,-1,80000,"72341,1|11001,5",5,612,99,1010,打败老虎。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,110,-1,-1,-1,-1,-1,-1,-1,-1,-1
118009,怒杀四虎,0,1,40,1,-1,5,110501|210501|0|120501|0|0|130501|230501|230501,-1,-1,81809,"72341,1|11001,5",5,613,99,1011,打败老虎。,72341|72226,0,42015,20,20150101,20871015,1111111,0,111,-1,-1,-1,-1,-1,-1,-1,-1,-1
118010,精英 怒火,0,2,40,1,-1,10,0|210491|210492|0|220493|220492|0|230491|230491,-1,-1,81813,"71231,1|11001,5",10,613,3,1006,打败李鬼。,71231,0,-1,20,20150101,20871015,1111111,0,106,-1,-1,-1,-1,-1,-1,-1,-1,-1
118011,精英 虎窝,0,2,40,1,-1,10,210491|210492|210493|0|0|0|230492|230491|230491,-1,-1,81814,"71232,1|11001,5",10,613,3,1007,打败老虎。,71232,0,-1,20,20150101,20871015,1111111,0,107,-1,-1,-1,-1,-1,-1,-1,-1,-1
118012,精英 身死,0,2,40,1,-1,10,0|210503|210502|0|0|220501|230501|230503|230501,-1,-1,81815,"71233,1|11001,5",10,613,3,1008,打败老虎。,71233|31023,0,42006,20,20150101,20871015,1111111,0,108,-1,-1,-1,-1,-1,-1,-1,-1,-1
119001,半夜偷鸡,0,1,50,1,-1,5,110501|110501|0|220501|120501|0|130501|0|230501,-1,-1,80000,"72141,1|11001,5",5,613,99,1003,打败店小二。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,103,-1,-1,-1,-1,-1,-1,-1,-1,-1
119002,大打出手,0,1,50,1,-1,5,110501|110501|0|120501|220501|0|130501|0|230501,-1,-1,80000,"72141,1|11001,5",5,613,99,1004,打败店小二。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,104,-1,-1,-1,-1,-1,-1,-1,-1,-1
119003,火烧祝家店,0,1,50,1,-1,5,110511|210511|0|120511|220511|0|130511|0|230511,-1,-1,81903,"72141,1|11001,5",5,613,99,1005,打败店小二。,72141|72131,0,42006,20,20150101,20871015,1111111,0,105,-1,-1,-1,-1,-1,-1,-1,-1,-1
119004,设下圈套,0,1,50,1,-1,5,110501|210501|0|120501|120501|0|130501|0|230501,-1,-1,80000,"72241,1|11001,5",5,613,99,1006,打败李家庄家丁。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,106,-1,-1,-1,-1,-1,-1,-1,-1,-1
119005,陷入包围,0,1,50,1,-1,5,210501|110501|0|120501|120501|0|130501|0|230501,-1,-1,80000,"72241,1|11001,5",5,613,99,1007,打败李家庄家丁。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,107,-1,-1,-1,-1,-1,-1,-1,-1,-1
119006,大战鬼脸儿,0,1,50,1,-1,5,0|0|0|0|430083|0|0|0|0,-1,-1,81906,"72241,1|11001,5",5,613,99,1008,打败鬼脸儿杜兴。,72241|72231,0,41040,20,20150101,20871015,1111111,0,108,-1,-1,-1,-1,-1,-1,-1,-1,-1
119007,兴师问罪,0,1,50,1,-1,5,110511|110511|0|0|120511|0|230511|130511|230511,-1,-1,80000,"72341,1|11001,5",5,613,99,1009,打败李家庄家丁。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,109,-1,-1,-1,-1,-1,-1,-1,-1,-1
119008,互不相让,0,1,50,1,-1,5,110511|110511|0|0|120511|0|130511|230511|230511,-1,-1,80000,"72341,1|11001,5",5,613,99,1010,打败李家庄家丁。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,110,-1,-1,-1,-1,-1,-1,-1,-1,-1
119009,智擒扑天雕,0,1,50,1,-1,5,110521|210521|0|0|120521|0|130521|230521|230521,-1,-1,81909,"72341,1|11001,5",5,614,99,1011,打败扑天雕李应。,72341|72331,0,42022,20,20150101,20871015,1111111,0,111,-1,-1,-1,-1,-1,-1,-1,-1,-1
119010,精英 鬼脸儿,0,2,50,1,-1,10,210511|210512|210513|0|220511|0|230511|230512|0,-1,-1,81913,"71331,1|11001,5",10,614,3,1006,打败鬼脸儿杜兴。,71331,0,-1,20,20150101,20871015,1111111,0,106,-1,-1,-1,-1,-1,-1,-1,-1,-1
119011,精英 问罪,0,2,50,1,-1,10,210511|0|210513|220512|0|220513|230512|0|230511,-1,-1,81914,"71332,1|11001,5",10,614,3,1007,打败李家庄家丁。,71332,0,-1,20,20150101,20871015,1111111,0,107,-1,-1,-1,-1,-1,-1,-1,-1,-1
119012,精英 周旋,0,2,50,1,-1,10,210521|210522|210523|220522|0|220523|230521|0|0,-1,-1,81915,"71333,1|11001,5",10,614,3,1008,打败李家庄家丁。,71333|31030,0,42022,20,20150101,20871015,1111111,0,108,-1,-1,-1,-1,-1,-1,-1,-1,-1
120001,人多势众,0,1,50,1,-1,5,110521|110521|110521|0|220521|120521|0|230521|0,-1,-1,80000,"72141,1|11001,5",5,614,99,1003,打败祝家庄家丁。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,103,-1,-1,-1,-1,-1,-1,-1,-1,-1
120002,陷入苦战,0,1,50,1,-1,5,110521|110521|110521|0|120521|220521|0|230521|0,-1,-1,80000,"72141,1|11001,5",5,614,99,1004,打败祝家庄家丁。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,104,-1,-1,-1,-1,-1,-1,-1,-1,-1
120003,艰难破围,0,1,50,1,-1,5,110531|110531|210531|0|120531|220531|0|230531|0,-1,-1,82003,"72141,1|11001,5",5,614,99,1005,打败祝家庄家丁。,72141|72131,0,42016,20,20150101,20871015,1111111,0,105,-1,-1,-1,-1,-1,-1,-1,-1,-1
120004,花明柳暗,0,1,50,1,-1,5,110521|110521|210521|0|120521|120521|0|230521|0,-1,-1,80000,"72241,1|11001,5",5,614,99,1006,打败祝家庄家丁。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,106,-1,-1,-1,-1,-1,-1,-1,-1,-1
120005,又陷重围,0,1,50,1,-1,5,210521|110521|110521|0|120521|120521|0|230521|0,-1,-1,80000,"72241,1|11001,5",5,614,99,1007,打败祝家庄家丁。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,107,-1,-1,-1,-1,-1,-1,-1,-1,-1
120006,祝家三少,0,1,50,1,-1,5,0|0|0|0|430084|0|0|0|0,-1,-1,82006,"72241,1|11001,5",5,614,99,1008,打败祝彪。,72241|72231,0,41041,20,20150101,20871015,1111111,0,108,-1,-1,-1,-1,-1,-1,-1,-1,-1
120007,魔踪初现,0,1,50,1,-1,5,110531|110531|110531|120531|220531|0|0|230531|0,-1,-1,80000,"72341,1|11001,5",5,614,99,1009,打败魔化祝家庄家丁。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,109,-1,-1,-1,-1,-1,-1,-1,-1,-1
120008,深入追击,0,1,50,1,-1,5,110531|110531|110531|220531|120531|0|0|230531|0,-1,-1,80000,"72341,1|11001,5",5,614,99,1010,打败祝家庄家丁。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,110,-1,-1,-1,-1,-1,-1,-1,-1,-1
120009,祝家二少,0,1,50,1,-1,5,210541|110541|110541|220541|120541|0|0|230543|0,-1,-1,82009,"72341,1|11001,5",5,614,99,1011,打败祝虎。,72341|72331,0,42013,20,20150101,20871015,1111111,0,111,-1,-1,-1,-1,-1,-1,-1,-1,-1
120010,精英 三少,0,2,50,1,-1,10,210531|210532|210533|0|220531|0|230531|230532|0,-1,-1,82013,"71231,1|11001,5",10,614,3,1006,打败祝彪。,71231,0,-1,20,20150101,20871015,1111111,0,106,-1,-1,-1,-1,-1,-1,-1,-1,-1
120011,精英 线索,0,2,50,1,-1,10,210531|210532|210533|0|0|0|230531|230531|230533,-1,-1,82014,"71232,1|11001,5",10,614,3,1007,打败魔化祝家庄家丁。,71232,0,-1,20,20150101,20871015,1111111,0,107,-1,-1,-1,-1,-1,-1,-1,-1,-1
120012,精英 追踪,0,2,50,1,-1,10,210541|210542|0|220542|220541|0|0|230542|230541,-1,-1,82015,"71233,1|11001,5",10,614,3,1008,打败祝家庄家丁。,71233|31005,0,42015,20,20150101,20871015,1111111,0,108,-1,-1,-1,-1,-1,-1,-1,-1,-1
121001,全线进攻,0,1,50,1,-1,5,110541|210541|110541|0|0|0|230541|130541|130541,-1,-1,80000,"72144,1|11001,5",5,614,99,1003,打败魔化祝家庄家丁。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,103,-1,-1,-1,-1,-1,-1,-1,-1,-1
121002,火烧寨门,0,1,50,1,-1,5,110541|0|210541|120541|0|120541|130541|230541|0,-1,-1,80000,"72144,1|11001,5",5,614,99,1004,打败魔化祝家庄家丁。,10011|10012|10010,0,-1,20,20150101,20871015,1111111,0,104,-1,-1,-1,-1,-1,-1,-1,-1,-1
121003,乘胜追击,0,1,50,1,-1,5,110551|0|210551|120551|0|0|130551|230551|230551,-1,-1,82103,"72144,1|11001,5",5,614,99,1005,打败魔化祝彪。,72144|72134,0,42015,20,20150101,20871015,1111111,0,105,-1,-1,-1,-1,-1,-1,-1,-1,-1
