id,name,lvl,qua,advLvl,mark,jobType,sexTyp,hp,atk,pdd,mdd,hit,miss,criPrb,criRes,criCoe,coeRes,resID,boss,tagTyp,atkTyp,atkID,a_sklID,p1_sklID,p2_sklID,p3_sklID,d_sklID,ctrPrb,speed,,
440184,Ê·½ø,18,3,10,0,2,0,14481,3219,632,632,1,0,0.02,0,1.2,0,41002,1,3,1,61002,62002,63002,-1,65002,-1,0.1,14,,
440185,ÈîÐ¡Æß,18,3,10,0,2,1,11677,3265,516,516,1,0,0.08,0,1.2,0,41009,1,2,1,61009,62009,63009,-1,65009,-1,0.1,14,,
440191,´øµ¶¼Ò¶¡,19,3,10,0,2,0,15107,3314,875,875,1,0,0.02,0,1.2,0,42005,1,2,1,71005,-1,73005,-1,-1,-1,0.1,14,,
440192,´øµ¶¼Ò¶¡,19,3,10,0,2,0,15107,3314,875,875,1,0,0.02,0,1.2,0,42005,1,2,1,71005,-1,73005,-1,-1,-1,0.1,14,,
440193,´øµ¶¼Ò¶¡,19,3,10,0,2,0,15107,3314,875,875,1,0,0.02,0,1.2,0,42005,1,2,1,71005,-1,73005,-1,-1,-1,0.1,14,,
440194,»¨ÈÙ,19,3,10,0,2,0,14671,3257,640,640,1,0,0.02,0,1.2,0,41014,1,2,2,61014,62014,63014,-1,65014,-1,0.1,14,,
440195,ÐìÄþ,19,3,10,0,2,1,11829,3303,522,522,1,0,0.08,0,1.2,0,41017,1,2,2,61017,62017,63017,-1,65017,-1,0.1,14,,
440201,µ¶±ø,20,3,11,0,2,0,21951,4756,920,920,1,0.03,0.03,0.02,1.3,0,42002,1,2,2,71002,-1,73002,-1,-1,-1,0.1,17,,
440202,µ¶±ø,20,3,11,0,2,0,21951,4756,920,920,1,0.03,0.03,0.02,1.3,0,42002,1,2,2,71002,-1,73002,-1,-1,-1,0.1,17,,
440203,µ¶±ø,20,3,11,0,2,0,21951,4756,920,920,1,0.03,0.03,0.02,1.3,0,42002,1,2,2,71002,-1,73002,-1,-1,-1,0.1,17,,
440204,ÁõÌÆ,20,3,11,0,4,1,19727,5445,668,668,1,0.01,0.03,0.01,1.3,0,41007,1,1,1,61007,62007,63007,-1,65007,-1,0.1,17,,
440205,¹«ËïÊ¤,20,3,11,0,2,1,16506,7241,542,542,1,0.01,0.09,0.02,1.3,0,41013,1,1,2,61013,62013,63013,-1,65013,-1,0.1,17,,
440211,´øµ¶¼Ò¶¡,19,3,10,0,2,0,8597,5823,875,875,1,0,0.02,0,1.2,0,42005,1,2,1,71005,-1,73005,-1,-1,-1,0.1,14,,
440212,´øµ¶¼Ò¶¡,19,3,10,0,2,0,8597,5823,875,875,1,0,0.02,0,1.2,0,42005,1,2,1,71005,-1,73005,-1,-1,-1,0.1,14,,
440213,¿ø¼×µ¶±ø,19,3,10,0,4,0,8597,5823,875,875,1,0,0.02,0,1.2,0,42003,1,3,1,71003,-1,73003,-1,-1,-1,0.1,14,,
440214,»¨ÈÙ,19,3,10,0,2,0,8349,5725,640,640,1,0,0.02,0,1.2,0,41014,1,2,2,61014,62014,63014,-1,65014,-1,0.1,14,,
440215,ºÍÉÐ,19,3,10,0,1,0,6732,5805,522,522,1,0,0.08,0,1.2,0,42006,1,3,2,71006,-1,73006,-1,-1,-1,0.1,14,,
440221,´øµ¶¼Ò¶¡,19,3,10,0,2,0,8597,5823,875,875,1,0,0.02,0,1.2,0,42005,1,2,1,71005,-1,73005,-1,-1,-1,0.1,14,,
440222,´øµ¶¼Ò¶¡,19,3,10,0,2,0,8597,5823,875,875,1,0,0.02,0,1.2,0,42005,1,2,1,71005,-1,73005,-1,-1,-1,0.1,14,,
440223,¿ø¼×µ¶±ø,19,3,10,0,4,0,8597,5823,875,875,1,0,0.02,0,1.2,0,42003,1,3,1,71003,-1,73003,-1,-1,-1,0.1,14,,
440224,»¨ÈÙ,19,3,10,0,2,0,8349,5725,640,640,1,0,0.02,0,1.2,0,41014,1,2,2,61014,62014,63014,-1,65014,-1,0.1,14,,
440225,ºÍÉÐ,19,3,10,0,1,0,6732,5805,522,522,1,0,0.08,0,1.2,0,42006,1,3,2,71006,-1,73006,-1,-1,-1,0.1,14,,
440231,µ¶±ø,20,3,11,0,2,0,12492,8359,920,920,1,0.03,0.03,0.02,1.3,0,42002,1,2,2,71002,-1,73002,-1,-1,-1,0.1,17,,
440232,µ¶±ø,20,3,11,0,2,0,12492,8359,920,920,1,0.03,0.03,0.02,1.3,0,42002,1,2,2,71002,-1,73002,-1,-1,-1,0.1,17,,
440233,À×ºá,20,3,11,0,4,0,12492,8359,920,920,1,0.03,0.03,0.02,1.3,0,41033,1,1,1,61033,62033,63033,-1,65033,-1,0.1,17,,
440234,ÁÖ³å,20,3,11,0,2,0,11226,9569,668,668,1,0.01,0.03,0.01,1.3,0,41004,1,3,1,61004,62004,63004,-1,65004,-1,0.1,17,,
440235,Â¬¿¡Òå,20,3,11,0,2,1,9393,12725,542,542,1,0.01,0.09,0.02,1.3,0,41003,1,2,1,61003,62003,63003,-1,65003,-1,0.1,17,,
440241,ÄÂºë,21,3,11,0,1,0,12630,8451,933,933,1,0.03,0.03,0.02,1.3,0,41029,1,1,1,61029,62029,63029,-1,65029,-1,0.1,17,,
440242,¿ø¼×µ¶±ø,21,3,11,0,4,0,12630,8451,933,933,1,0.03,0.03,0.02,1.3,0,42003,1,3,1,71003,-1,73003,-1,-1,-1,0.1,17,,
440243,¿ø¼×µ¶±ø,21,3,11,0,4,0,12630,8451,933,933,1,0.03,0.03,0.02,1.3,0,42003,1,3,1,71003,-1,73003,-1,-1,-1,0.1,17,,
440244,ÁõÌÆ,21,3,11,0,4,1,11358,9680,676,676,1,0.01,0.03,0.01,1.3,0,41007,1,1,1,61007,62007,63007,-1,65007,-1,0.1,17,,
440245,Â¬¿¡Òå,21,3,11,0,2,1,9506,12870,548,548,1,0.01,0.09,0.02,1.3,0,41003,1,2,1,61003,62003,63003,-1,65003,-1,0.1,17,,
440251,Îä´óÀÉ,22,3,12,0,1,0,13149,8797,977,977,1,0.03,0.03,0.02,1.3,0,41030,1,1,2,61030,62030,63030,-1,65030,-1,0.1,18,,
440252,Ç¹±ø,22,3,12,0,4,0,13149,8797,977,977,1,0.03,0.03,0.02,1.3,0,43016,1,1,1,71001,72001,-1,-1,-1,-1,0,18,,
440253,Ç¹±ø,22,3,12,0,4,0,13149,8797,977,977,1,0.03,0.03,0.02,1.3,0,43016,1,1,1,71001,72001,-1,-1,-1,-1,0,18,,
440254,ÁÖ³å,22,3,12,0,2,0,11840,10069,705,705,1,0.01,0.03,0.01,1.3,0,41004,1,3,1,61004,62004,63004,-1,65004,-1,0.1,18,,
440255,Â¬¿¡Òå,22,3,12,0,2,1,9918,13395,568,568,1,0.01,0.09,0.02,1.3,0,41003,1,2,1,61003,62003,63003,-1,65003,-1,0.1,18,,
440261,ÄÂºë,21,3,11,0,1,0,39001,2737,933,933,1,0.03,0.03,0.02,1.3,0,41029,1,1,1,61029,62029,63029,-1,65029,-1,0.1,17,,
440262,¿ø¼×µ¶±ø,21,3,11,0,4,0,39001,2737,933,933,1,0.03,0.03,0.02,1.3,0,42003,1,3,1,71003,-1,73003,-1,-1,-1,0.1,17,,
440263,Ë÷³¬,21,3,11,0,4,0,35073,3135,676,676,1,0.01,0.03,0.01,1.3,0,41032,1,1,2,61032,62032,63032,-1,65032,-1,0.1,17,,
440264,ÑîÖ¾,21,3,11,0,2,1,35073,3135,676,676,1,0.01,0.03,0.01,1.3,0,41016,1,2,2,61016,62016,63016,-1,65016,-1,0.1,17,,
440265,ÀÏ·½ÕÉ,21,3,11,0,2,0,29354,4168,548,548,1,0.01,0.09,0.02,1.3,0,45004,2,4,2,71012,72012,73012,-1,-1,-1,0.1,17,,
440271,Îä´óÀÉ,22,3,12,0,1,0,40604,2849,977,977,1,0.03,0.03,0.02,1.3,0,41030,1,1,2,61030,62030,63030,-1,65030,-1,0.1,18,,
440272,Ç¹±ø,22,3,12,0,4,0,40604,2849,977,977,1,0.03,0.03,0.02,1.3,0,43016,1,1,1,71001,72001,-1,-1,-1,-1,0,18,,
440273,ÎäËÉ,22,3,12,0,2,0,36561,3261,705,705,1,0.01,0.03,0.01,1.3,0,41006,1,1,1,61006,62006,63006,-1,65006,-1,0.1,18,,
440274,ÁÖ³å,22,3,12,0,2,0,36561,3261,705,705,1,0.01,0.03,0.01,1.3,0,41004,1,3,1,61004,62004,63004,-1,65004,-1,0.1,18,,
440275,ÀÏ·½ÕÉ,22,3,12,0,2,0,30626,4338,568,568,1,0.01,0.09,0.02,1.3,0,45004,2,4,2,71012,72012,73012,-1,-1,-1,0.1,18,,
440281,ÀîåÓ,23,3,12,0,1,1,41054,2880,990,990,1,0.03,0.03,0.02,1.3,0,41008,1,1,1,61008,62008,63008,-1,65008,-1,0.1,18,,
440282,Í­ÈËºÍÉÐ,23,3,12,0,1,0,41054,2880,990,990,1,0.03,0.03,0.02,1.3,0,42007,1,1,1,71007,-1,73007,-1,-1,-1,0.1,18,,
440283,ÈîÐ¡Æß,23,3,12,0,2,1,36991,3297,713,713,1,0.01,0.03,0.01,1.3,0,41009,1,2,1,61009,62009,63009,-1,65009,-1,0.1,18,,
440284,¹«ËïÊ¤,23,3,12,0,2,1,36991,3297,713,713,1,0.01,0.03,0.01,1.3,0,41013,1,1,2,61013,62013,63013,-1,65013,-1,0.1,18,,
440285,ÀÏ·½ÕÉ,23,3,12,0,2,0,30994,4384,574,574,1,0.01,0.09,0.02,1.3,0,45004,2,4,2,71012,72012,73012,-1,-1,-1,0.1,18,,
440291,Í­ÈËºÍÉÐ,24,3,13,0,1,0,42787,3001,1038,1038,1,0.03,0.03,0.02,1.3,0,42007,1,1,1,71007,-1,73007,-1,-1,-1,0.1,19,,
440292,¿ø¼×µ¶±ø,24,3,13,0,4,0,42787,3001,1038,1038,1,0.03,0.03,0.02,1.3,0,42003,1,3,1,71003,-1,73003,-1,-1,-1,0.1,19,,
440293,ÐìÄþ,24,3,13,0,2,1,38618,3435,743,743,1,0.01,0.03,0.01,1.3,0,41017,1,2,2,61017,62017,63017,-1,65017,-1,0.1,19,,
440294,²ñ½ø,24,3,13,0,2,0,38618,3435,743,743,1,0.01,0.03,0.01,1.3,0,41015,1,3,2,61015,62015,63015,-1,65015,-1,0.1,19,,
440295,ÀîÊ¦Ê¦,24,3,13,0,3,1,32368,4567,596,596,1,0.01,0.09,0.02,1.3,0,41027,1,3,2,61027,62027,63027,-1,65027,-1,0.1,19,,
440301,ÎïÃâÍ­ÈËºÍÉÐ,25,3,13,0,2,0,43213,3031,1051,1051,1,0.03,0.03,0.02,1.3,0,42007,1,1,1,71007,-1,73007,-1,75007,-1,0.1,19,,
440302,ÎïÃâÍ­ÈËºÍÉÐ,25,3,13,0,2,0,43213,3031,1051,1051,1,0.03,0.03,0.02,1.3,0,42007,1,1,1,71007,-1,73007,-1,75007,-1,0.1,19,,
440303,ºôÑÓ×Æ,25,3,13,0,4,0,39026,3470,751,751,1,0.01,0.03,0.01,1.3,0,41005,1,3,1,61005,62005,63005,-1,65005,-1,0.1,19,,
440304,ÁõÌÆ,25,3,13,0,4,1,39026,3470,751,751,1,0.01,0.03,0.01,1.3,0,41007,1,1,1,61007,62007,63007,-1,65007,-1,0.1,19,,
440305,ÀîÊ¦Ê¦,25,3,13,0,3,1,32726,4613,601,601,1,0.01,0.09,0.02,1.3,0,41027,1,3,2,61027,62027,63027,-1,65027,-1,0.1,19,,
440311,Í­ÈËºÍÉÐ,24,3,13,0,1,0,24348,5273,1038,1038,1,0.03,0.03,0.02,1.3,0,42007,1,1,1,71007,-1,73007,-1,-1,-1,0.1,19,,
440312,¿ø¼×µ¶±ø,24,3,13,0,4,0,24348,5273,1038,1038,1,0.03,0.03,0.02,1.3,0,42003,1,3,1,71003,-1,73003,-1,-1,-1,0.1,19,,
440313,ÈîÐ¡¶þ,24,3,13,0,1,1,24348,5273,1038,1038,1,0.03,0.03,0.02,1.3,0,41010,1,2,1,61010,62010,63010,-1,65010,-1,0.1,19,,
440314,»¨ÈÙ,24,3,13,0,2,0,21976,6036,743,743,1,0.01,0.03,0.01,1.3,0,41014,1,2,2,61014,62014,63014,-1,65014,-1,0.1,19,,
440315,ÐìÄþ,24,3,13,0,2,1,21976,6036,743,743,1,0.01,0.03,0.01,1.3,0,41017,1,2,2,61017,62017,63017,-1,65017,-1,0.1,19,,
440321,Í­ÈËºÍÉÐ,24,3,13,0,1,0,24348,5273,1038,1038,1,0.03,0.03,0.02,1.3,0,42007,1,1,1,71007,-1,73007,-1,-1,-1,0.1,19,,
440322,¿ø¼×µ¶±ø,24,3,13,0,4,0,24348,5273,1038,1038,1,0.03,0.03,0.02,1.3,0,42003,1,3,1,71003,-1,73003,-1,-1,-1,0.1,19,,
440323,ÈîÐ¡Îå,24,3,13,0,2,1,24348,5273,1038,1038,1,0.03,0.03,0.02,1.3,0,41020,1,2,2,61020,62020,63020,-1,65020,-1,0.1,19,,
440324,»¨ÈÙ,24,3,13,0,2,0,21976,6036,743,743,1,0.01,0.03,0.01,1.3,0,41014,1,2,2,61014,62014,63014,-1,65014,-1,0.1,19,,
440325,ÐìÄþ,24,3,13,0,2,1,21976,6036,743,743,1,0.01,0.03,0.01,1.3,0,41017,1,2,2,61017,62017,63017,-1,65017,-1,0.1,19,,
440331,´øµ¶¼Ò¶¡,25,3,13,0,2,0,24591,5326,1051,1051,1,0.03,0.03,0.02,1.3,0,42005,1,2,1,71005,-1,73005,-1,-1,-1,0.1,19,,
440332,´øµ¶¼Ò¶¡,25,3,13,0,2,0,24591,5326,1051,1051,1,0.03,0.03,0.02,1.3,0,42005,1,2,1,71005,-1,73005,-1,-1,-1,0.1,19,,
440333,¿ø¼×µ¶±ø,25,3,13,0,4,0,24591,5326,1051,1051,1,0.03,0.03,0.02,1.3,0,42003,1,3,1,71003,-1,73003,-1,-1,-1,0.1,19,,
440334,Î÷ÃÅÇì,25,3,13,0,2,0,22208,6097,751,751,1,0.01,0.03,0.01,1.3,0,41023,1,3,2,61023,62023,63023,-1,65023,-1,0.1,19,,
440335,ºôÑÓ×Æ,25,3,13,0,4,0,22208,6097,751,751,1,0.01,0.03,0.01,1.3,0,41005,1,3,1,61005,62005,63005,-1,65005,-1,0.1,19,,
440341,¿ø¼×µ¶±ø,26,3,14,0,4,0,25577,5538,1099,1099,1,0.03,0.03,0.02,1.3,0,42003,1,3,1,71003,-1,73003,-1,-1,-1,0.1,20,,
440342,´øµ¶¼Ò¶¡,26,3,14,0,2,0,25577,5538,1099,1099,1,0.03,0.03,0.02,1.3,0,42005,1,2,1,71005,-1,73005,-1,-1,-1,0.1,20,,
440343,ÑîÐÛ,26,3,14,0,1,0,25577,5538,1099,1099,1,0.03,0.03,0.02,1.3,0,41034,1,3,2,61034,62034,63034,-1,65034,-1,0.1,20,,
440344,Â³ÖÇÉî,26,3,14,0,4,0,23127,6338,782,782,1,0.01,0.03,0.01,1.3,0,41001,1,3,1,61001,62001,63001,-1,65001,-1,0.1,20,,
440345,Ê·½ø,26,3,14,0,2,0,23127,6338,782,782,1,0.01,0.03,0.01,1.3,0,41002,1,3,1,61002,62002,63002,-1,65002,-1,0.1,20,,
440351,ÄÂºë,27,3,14,0,1,0,25840,5593,1111,1111,1,0.03,0.03,0.02,1.3,0,41029,1,1,1,61029,62029,63029,-1,65029,-1,0.1,20,,
440352,¿ø¼×µ¶±ø,27,3,14,0,4,0,25840,5593,1111,1111,1,0.03,0.03,0.02,1.3,0,42003,1,3,1,71003,-1,73003,-1,-1,-1,0.1,20,,
440353,¿ø¼×µ¶±ø,27,3,14,0,4,0,25840,5593,1111,1111,1,0.03,0.03,0.02,1.3,0,42003,1,3,1,71003,-1,73003,-1,-1,-1,0.1,20,,
440354,ÑîÖ¾,27,3,14,0,2,1,23369,6401,790,790,1,0.01,0.03,0.01,1.3,0,41016,1,2,2,61016,62016,63016,-1,65016,-1,0.1,20,,
440355,Â¬¿¡Òå,27,3,14,0,2,1,23369,6401,790,790,1,0.01,0.03,0.01,1.3,0,41003,1,2,1,61003,62003,63003,-1,65003,-1,0.1,20,,
440361,¿ø¼×µ¶±ø,26,3,14,0,4,0,14555,9733,1099,1099,1,0.03,0.03,0.02,1.3,0,42003,1,3,1,71003,-1,73003,-1,-1,-1,0.1,20,,
440362,´øµ¶¼Ò¶¡,26,3,14,0,2,0,14555,9733,1099,1099,1,0.03,0.03,0.02,1.3,0,42005,1,2,1,71005,-1,73005,-1,-1,-1,0.1,20,,
440363,ÑîÐÛ,26,3,14,0,1,0,14555,9733,1099,1099,1,0.03,0.03,0.02,1.3,0,41034,1,3,2,61034,62034,63034,-1,65034,-1,0.1,20,,
440364,À×ºá,26,3,14,0,4,0,13161,11138,782,782,1,0.01,0.03,0.01,1.3,0,41033,1,1,1,61033,62033,63033,-1,65033,-1,0.1,20,,
440365,Î÷ÃÅÇì,26,3,14,0,2,0,11045,14813,623,623,1,0.01,0.09,0.02,1.3,0,41023,1,3,2,61023,62023,63023,-1,65023,-1,0.1,20,,
440371,¿ø¼×µ¶±ø,26,3,14,0,4,0,14555,9733,1099,1099,1,0.03,0.03,0.02,1.3,0,42003,1,3,1,71003,-1,73003,-1,-1,-1,0.1,20,,
440372,¿ø¼×µ¶±ø,26,3,14,0,4,0,14555,9733,1099,1099,1,0.03,0.03,0.02,1.3,0,42003,1,3,1,71003,-1,73003,-1,-1,-1,0.1,20,,
440373,ÑîÐÛ,26,3,14,0,1,0,14555,9733,1099,1099,1,0.03,0.03,0.02,1.3,0,41034,1,3,2,61034,62034,63034,-1,65034,-1,0.1,20,,
440374,Â³ÖÇÉî,26,3,14,0,4,0,13161,11138,782,782,1,0.01,0.03,0.01,1.3,0,41001,1,3,1,61001,62001,63001,-1,65001,-1,0.1,20,,
440375,Î÷ÃÅÇì,26,3,14,0,2,0,11045,14813,623,623,1,0.01,0.09,0.02,1.3,0,41023,1,3,2,61023,62023,63023,-1,65023,-1,0.1,20,,
440381,ÄÂºë,27,3,14,0,1,0,14705,9829,1111,1111,1,0.03,0.03,0.02,1.3,0,41029,1,1,1,61029,62029,63029,-1,65029,-1,0.1,20,,
440382,¿ø¼×µ¶±ø,27,3,14,0,4,0,14705,9829,1111,1111,1,0.03,0.03,0.02,1.3,0,42003,1,3,1,71003,-1,73003,-1,-1,-1,0.1,20,,
440383,¿ø¼×µ¶±ø,27,3,14,0,4,0,14705,9829,1111,1111,1,0.03,0.03,0.02,1.3,0,42003,1,3,1,71003,-1,73003,-1,-1,-1,0.1,20,,
440384,Â¬¿¡Òå,27,3,14,0,2,1,13299,11249,790,790,1,0.01,0.03,0.01,1.3,0,41003,1,2,1,61003,62003,63003,-1,65003,-1,0.1,20,,
440385,ÀÏ·½ÕÉ,27,3,14,0,2,0,11162,14958,629,629,1,0.01,0.09,0.02,1.3,0,45004,2,4,2,71012,72012,73012,-1,-1,-1,0.1,20,,
440391,Îä´óÀÉ,28,3,15,0,1,0,15780,10542,1184,1184,1,0.03,0.03,0.02,1.3,0,41030,1,1,2,61030,62030,63030,-1,65030,-1,0.1,22,,
440392,°ô±ø,28,3,15,0,4,0,15780,10542,1184,1184,1,0.03,0.03,0.02,1.3,0,42008,1,2,2,71008,-1,73008,-1,-1,-1,0.1,22,,
440393,°ô±ø,28,3,15,0,4,0,15780,10542,1184,1184,1,0.03,0.03,0.02,1.3,0,42008,1,2,2,71008,-1,73008,-1,-1,-1,0.1,22,,
440394,Ê·½ø,28,3,15,0,2,0,14256,12067,844,844,1,0.01,0.03,0.01,1.3,0,41002,1,3,1,61002,62002,63002,-1,65002,-1,0.1,22,,
440395,ÀÏ·½ÕÉ,28,3,15,0,2,0,11954,16048,675,675,1,0.01,0.09,0.02,1.3,0,45004,2,4,2,71012,72012,73012,-1,-1,-1,0.1,22,,
440401,ÀîåÓ,29,3,15,0,1,1,15930,10635,1196,1196,1,0.03,0.03,0.02,1.3,0,41008,1,1,1,61008,62008,63008,-1,65008,-1,0.1,22,,
440402,Í­ÈËºÍÉÐ,29,3,15,0,1,0,15930,10635,1196,1196,1,0.03,0.03,0.02,1.3,0,42007,1,1,1,71007,-1,73007,-1,-1,-1,0.1,22,,
440403,Í­ÈËºÍÉÐ,29,3,15,0,1,0,15930,10635,1196,1196,1,0.03,0.03,0.02,1.3,0,42007,1,1,1,71007,-1,73007,-1,-1,-1,0.1,22,,
440404,»¨ÈÙ,29,3,15,0,2,0,14394,12179,852,852,1,0.01,0.03,0.01,1.3,0,41014,1,2,2,61014,62014,63014,-1,65014,-1,0.1,22,,
440405,¹«ËïÊ¤,29,3,15,0,2,1,12072,16196,681,681,1,0.01,0.09,0.02,1.3,0,41013,1,1,2,61013,62013,63013,-1,65013,-1,0.1,22,,
440411,Îä´óÀÉ,28,3,15,0,1,0,48728,3414,1184,1184,1,0.03,0.03,0.02,1.3,0,41030,1,1,2,61030,62030,63030,-1,65030,-1,0.1,22,,
440412,Ç¹±ø,28,3,15,0,4,0,48728,3414,1184,1184,1,0.03,0.03,0.02,1.3,0,43016,1,1,1,71001,72001,-1,-1,-1,-1,0,22,,
440413,Ê·½ø,28,3,15,0,2,0,44022,3908,844,844,1,0.01,0.03,0.01,1.3,0,41002,1,3,1,61002,62002,63002,-1,65002,-1,0.1,22,,
440414,ÎäËÉ,28,3,15,0,2,0,36913,5197,675,675,1,0.01,0.09,0.02,1.3,0,41006,1,1,1,61006,62006,63006,-1,65006,-1,0.1,22,,
440415,ÅË½ðÁ«,28,3,15,0,3,1,36913,5197,675,675,1,0.01,0.09,0.02,1.3,0,41026,1,2,2,61026,62326,63026,-1,65026,-1,0.1,22,,
440421,ÀîåÓ,29,3,15,0,1,1,49191,3444,1196,1196,1,0.03,0.03,0.02,1.3,0,41008,1,1,1,61008,62008,63008,-1,65008,-1,0.1,22,,
440422,Í­ÈËºÍÉÐ,29,3,15,0,1,0,49191,3444,1196,1196,1,0.03,0.03,0.02,1.3,0,42007,1,1,1,71007,-1,73007,-1,-1,-1,0.1,22,,
440423,»¨ÈÙ,29,3,15,0,2,0,44448,3944,852,852,1,0.01,0.03,0.01,1.3,0,41014,1,2,2,61014,62014,63014,-1,65014,-1,0.1,22,,
440424,¹«ËïÊ¤,29,3,15,0,2,1,37278,5245,681,681,1,0.01,0.09,0.02,1.3,0,41013,1,1,2,61013,62013,63013,-1,65013,-1,0.1,22,,
440425,ÀÏ·½ÕÉ,29,3,15,0,2,0,37278,5245,681,681,1,0.01,0.09,0.02,1.3,0,45004,2,4,2,71012,72012,73012,-1,-1,-1,0.1,22,,
440431,Í­ÈËºÍÉÐ,30,3,16,0,1,0,76761,5055,1469,1469,1,0.06,0.04,0.03,1.35,0,42007,1,1,1,71007,-1,73007,-1,-1,-1,0.1,23,,
440432,¿ø¼×µ¶±ø,30,3,16,0,4,0,76761,5055,1469,1469,1,0.06,0.04,0.03,1.35,0,42003,1,3,1,71003,-1,73003,-1,-1,-1,0.1,23,,
440433,Î÷ÃÅÇì,30,3,16,0,2,0,72070,5791,1070,1070,1,0.02,0.04,0.02,1.35,0,41023,1,3,2,61023,62023,63023,-1,65023,-1,0.1,23,,
440434,Ê¯Ðã,30,3,16,0,2,0,64301,7714,870,870,1,0.02,0.1,0.03,1.35,0,41011,1,1,1,61011,62011,63011,-1,65011,-1,0.1,23,,
440435,¹«ËïÊ¤,30,3,16,0,2,1,64301,7714,870,870,1,0.02,0.1,0.03,1.35,0,41013,1,1,2,61013,62013,63013,-1,65013,-1,0.1,23,,
440441,´øµ¶¼Ò¶¡,31,3,16,0,2,0,82177,5423,1552,1552,1,0.06,0.04,0.03,1.35,0,42005,1,2,1,71005,-1,73005,-1,-1,-1,0.1,23,,
440442,´øµ¶¼Ò¶¡,31,3,16,0,2,0,82177,5423,1552,1552,1,0.06,0.04,0.03,1.35,0,42005,1,2,1,71005,-1,73005,-1,-1,-1,0.1,23,,
440443,Â³ÖÇÉî,31,3,16,0,4,0,76857,6212,1147,1147,1,0.02,0.04,0.02,1.35,0,41001,1,3,1,61001,62001,63001,-1,65001,-1,0.1,23,,
440444,Ê¯Ðã,31,3,16,0,2,0,68451,8272,944,944,1,0.02,0.1,0.03,1.35,0,41011,1,1,1,61011,62011,63011,-1,65011,-1,0.1,23,,
440445,»¨ÈÙ,31,3,16,0,2,0,68451,8272,944,944,1,0.02,0.1,0.03,1.35,0,41014,1,2,2,61014,62014,63014,-1,65014,-1,0.1,23,,
440451,¿ø¼×µ¶±ø,32,3,17,0,4,0,84336,5572,1609,1609,1,0.06,0.04,0.03,1.35,0,42003,1,3,1,71003,-1,73003,-1,-1,-1,0.1,24,,
440452,´øµ¶¼Ò¶¡,32,3,17,0,2,0,84336,5572,1609,1609,1,0.06,0.04,0.03,1.35,0,42005,1,2,1,71005,-1,73005,-1,-1,-1,0.1,24,,
440453,ÑîÖ¾,32,3,17,0,2,1,79015,6383,1183,1183,1,0.02,0.04,0.02,1.35,0,41016,1,2,2,61016,62016,63016,-1,65016,-1,0.1,24,,
440454,ÎäËÉ,32,3,17,0,2,0,70424,8500,970,970,1,0.02,0.1,0.03,1.35,0,41006,1,1,1,61006,62006,63006,-1,65006,-1,0.1,24,,
440455,ÀÏ·½ÕÉ,32,3,17,0,2,0,70424,8500,970,970,1,0.02,0.1,0.03,1.35,0,45004,2,4,2,71012,72012,73012,-1,-1,-1,0.1,24,,
440461,´øµ¶¼Ò¶¡,31,3,16,0,2,0,46764,9529,1552,1552,1,0.06,0.04,0.03,1.35,0,42005,1,2,1,71005,-1,73005,-1,-1,-1,0.1,23,,
440462,´øµ¶¼Ò¶¡,31,3,16,0,2,0,46764,9529,1552,1552,1,0.06,0.04,0.03,1.35,0,42005,1,2,1,71005,-1,73005,-1,-1,-1,0.1,23,,
440463,Ë÷³¬,31,3,16,0,4,0,46764,9529,1552,1552,1,0.06,0.04,0.03,1.35,0,41032,1,1,2,61032,62032,63032,-1,65032,-1,0.1,23,,
440464,ÑîÐÛ,31,3,16,0,1,0,43736,10916,1147,1147,1,0.02,0.04,0.02,1.35,0,41034,1,3,2,61034,62034,63034,-1,65034,-1,0.1,23,,
440465,ÑîÖ¾,31,3,16,0,2,1,43736,10916,1147,1147,1,0.02,0.04,0.02,1.35,0,41016,1,2,2,61016,62016,63016,-1,65016,-1,0.1,23,,
440471,¿ø¼×µ¶±ø,32,3,17,0,4,0,47992,9791,1609,1609,1,0.06,0.04,0.03,1.35,0,42003,1,3,1,71003,-1,73003,-1,-1,-1,0.1,24,,
440472,´øµ¶¼Ò¶¡,32,3,17,0,2,0,47992,9791,1609,1609,1,0.06,0.04,0.03,1.35,0,42005,1,2,1,71005,-1,73005,-1,-1,-1,0.1,24,,
440473,Ë÷³¬,32,3,17,0,4,0,47992,9791,1609,1609,1,0.06,0.04,0.03,1.35,0,41032,1,1,2,61032,62032,63032,-1,65032,-1,0.1,24,,
440474,ÑîÐÛ,32,3,17,0,1,0,44965,11216,1183,1183,1,0.02,0.04,0.02,1.35,0,41034,1,3,2,61034,62034,63034,-1,65034,-1,0.1,24,,
440475,Â¬¿¡Òå,32,3,17,0,2,1,44965,11216,1183,1183,1,0.02,0.04,0.02,1.35,0,41003,1,2,1,61003,62003,63003,-1,65003,-1,0.1,24,,
440481,°ô±ø,33,3,17,0,4,0,48293,9858,1623,1623,1,0.06,0.04,0.03,1.35,0,42008,1,2,2,71008,-1,73008,-1,-1,-1,0.1,24,,
440482,ÄÂºë,33,3,17,0,1,0,48293,9858,1623,1623,1,0.06,0.04,0.03,1.35,0,41029,1,1,1,61029,62029,63029,-1,65029,-1,0.1,24,,
