id,hero,type,level,iniHp,groHp,iniAtk,groAtk,iniPdd,groPdd,iniMdd,groMdd,iniHpCoe,groHpCoe,iniAtkCoe,groAtkCoe,iniPddCoe,groPddCoe,iniMddCoe,groMddCoe,mat1Id,amount1,mat2Id,amount2,mat3Id,amount3,icon,name,fate,skill,skillDes,gold
4104312,41043,1,2,3937.5,11.5,0,0,0,0,525,1.7,0,0,0,0,0,0,0,0,73000,8,-1,-1,-1,-1,21005,墨玉琉璃冠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,150
4104313,41043,1,3,5625,21.4,0,0,0,0,750,3.2,0,0,0,0,0,0,0,0,73000,16,-1,-1,-1,-1,21005,墨玉琉璃冠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,200
4104314,41043,1,4,7312.5,32.9,0,0,0,0,975,4.9,0,0,0,0,0,0,0,0,73000,32,-1,-1,-1,-1,21005,墨玉琉璃冠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,250
4104315,41043,1,5,9000,49.35,0,0,0,0,1200,7.3,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,21005,墨玉琉璃冠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,300
4104320,41043,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000,2,-1,-1,-1,-1,22003,鱼鳞甲,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,0
4104321,41043,2,1,2250,4.95,0,0,300,0.7,0,0,0,0,0,0,0,0,0,0,73000,4,-1,-1,-1,-1,22005,玄火磐龙甲,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,100
4104322,41043,2,2,3937.5,11.5,0,0,525,1.7,0,0,0,0,0,0,0,0,0,0,73000,8,-1,-1,-1,-1,22005,玄火磐龙甲,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,150
4104323,41043,2,3,5625,21.4,0,0,750,3.2,0,0,0,0,0,0,0,0,0,0,73000,16,-1,-1,-1,-1,22005,玄火磐龙甲,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,200
4104324,41043,2,4,7312.5,32.9,0,0,975,4.9,0,0,0,0,0,0,0,0,0,0,73000,32,-1,-1,-1,-1,22005,玄火磐龙甲,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,250
4104325,41043,2,5,9000,49.35,0,0,1200,7.3,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,22005,玄火磐龙甲,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,300
4104330,41043,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000,2,73045,1,-1,-1,74045,火龙枪,1,-1,奥义进化为：真·疾风刺，大幅度提高奥义伤害，攻击强化提升至500。,0
4104331,41043,3,1,0,0,875,1.9,0,0,0,0,0,0,0,0,0,0,0,0,73000,4,73045,1,-1,-1,73045,金纹火龙枪,1,62143,奥义进化为：真·疾风刺，大幅度提高奥义伤害，攻击强化提升至500。,200
4104332,41043,3,2,0,0,1531,4.5,0,0,0,0,0,0,0,0,0,0,0,0,73000,8,73045,1,-1,-1,73045,金纹火龙枪,1,62143,奥义进化为：真·疾风刺，大幅度提高奥义伤害，攻击强化提升至500。,300
4104333,41043,3,3,0,0,2187,8.3,0,0,0,0,0,0,0,0,0,0,0,0,73000,16,73045,1,-1,-1,73045,金纹火龙枪,1,62143,奥义进化为：真·疾风刺，大幅度提高奥义伤害，攻击强化提升至500。,400
4104334,41043,3,4,0,0,2843,12.8,0,0,0,0,0,0,0,0,0,0,0,0,73000,32,73045,1,-1,-1,73045,金纹火龙枪,1,62143,奥义进化为：真·疾风刺，大幅度提高奥义伤害，攻击强化提升至500。,500
4104335,41043,3,5,0,0,3500,19.2,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,-1,-1,73045,金纹火龙枪,1,62143,奥义进化为：真·疾风刺，大幅度提高奥义伤害，攻击强化提升至500。,300
4104340,41043,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000,2,-1,-1,-1,-1,24003,珍珠吊坠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,0
4104341,41043,4,1,4500,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000,4,-1,-1,-1,-1,24005,七彩琉璃坠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,100
4104342,41043,4,2,7875,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000,8,-1,-1,-1,-1,24005,七彩琉璃坠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,150
4104343,41043,4,3,11250,42.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000,16,-1,-1,-1,-1,24005,七彩琉璃坠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,200
4104344,41043,4,4,14625,65.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000,32,-1,-1,-1,-1,24005,七彩琉璃坠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,250
4104345,41043,4,5,18000,98.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,24005,七彩琉璃坠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,300
4104350,41043,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000,2,73006,1,-1,-1,25003,爪黄飞电,1,-1,激活天命，大幅度提升血量，同时增加马书基础血量和强化成长率。,0
4104351,41043,5,1,0,0,0,0,0,0,0,0,0.1,0.0002,0,0,0,0,0,0,73000,4,73006,1,-1,-1,25005,踏雪乌骓,1,-1,激活天命，大幅度提升血量，同时增加马书基础血量和强化成长率。,200
4104352,41043,5,2,0,0,0,0,0,0,0,0,0.138,0.0004,0,0,0,0,0,0,73000,8,73006,1,-1,-1,25005,踏雪乌骓,1,-1,激活天命，大幅度提升血量，同时增加马书基础血量和强化成长率。,300
4104353,41043,5,3,0,0,0,0,0,0,0,0,0.175,0.0006,0,0,0,0,0,0,73000,16,73006,1,-1,-1,25005,踏雪乌骓,1,-1,激活天命，大幅度提升血量，同时增加马书基础血量和强化成长率。,400
4104354,41043,5,4,0,0,0,0,0,0,0,0,0.213,0.001,0,0,0,0,0,0,73000,32,73006,1,-1,-1,25005,踏雪乌骓,1,-1,激活天命，大幅度提升血量，同时增加马书基础血量和强化成长率。,500
4104355,41043,5,5,0,0,0,0,0,0,0,0,0.25,0.0014,0,0,0,0,0,0,-1,-1,-1,1,-1,-1,25005,踏雪乌骓,1,-1,激活天命，大幅度提升血量，同时增加马书基础血量和强化成长率。,300
4104360,41043,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000,2,73007,1,-1,-1,26003,司马法,1,-1,激活天命，大幅度提升攻击，同时增加兵法基础攻击和强化成长率。,0
4104361,41043,6,1,0,0,0,0,0,0,0,0,0,0,0.1,0.0002,0,0,0,0,73000,4,73007,1,-1,-1,26005,八阵图,1,-1,激活天命，大幅度提升攻击，同时增加兵法基础攻击和强化成长率。,200
4104362,41043,6,2,0,0,0,0,0,0,0,0,0,0,0.138,0.0004,0,0,0,0,73000,8,73007,1,-1,-1,26005,八阵图,1,-1,激活天命，大幅度提升攻击，同时增加兵法基础攻击和强化成长率。,300
4104363,41043,6,3,0,0,0,0,0,0,0,0,0,0,0.175,0.0006,0,0,0,0,73000,16,73007,1,-1,-1,26005,八阵图,1,-1,激活天命，大幅度提升攻击，同时增加兵法基础攻击和强化成长率。,400
4104364,41043,6,4,0,0,0,0,0,0,0,0,0,0,0.213,0.001,0,0,0,0,73000,32,73007,1,-1,-1,26005,八阵图,1,-1,激活天命，大幅度提升攻击，同时增加兵法基础攻击和强化成长率。,500
4104365,41043,6,5,0,0,0,0,0,0,0,0,0,0,0.25,0.0014,0,0,0,0,-1,-1,-1,1,-1,-1,26005,八阵图,1,-1,激活天命，大幅度提升攻击，同时增加兵法基础攻击和强化成长率。,300
4104410,41044,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000,2,-1,-1,-1,-1,21003,冲天冠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,0
4104411,41044,1,1,2250,4.95,0,0,0,0,300,0.7,0,0,0,0,0,0,0,0,73000,4,-1,-1,-1,-1,21005,墨玉琉璃冠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,100
4104412,41044,1,2,3937.5,11.5,0,0,0,0,525,1.7,0,0,0,0,0,0,0,0,73000,8,-1,-1,-1,-1,21005,墨玉琉璃冠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,150
4104413,41044,1,3,5625,21.4,0,0,0,0,750,3.2,0,0,0,0,0,0,0,0,73000,16,-1,-1,-1,-1,21005,墨玉琉璃冠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,200
4104414,41044,1,4,7312.5,32.9,0,0,0,0,975,4.9,0,0,0,0,0,0,0,0,73000,32,-1,-1,-1,-1,21005,墨玉琉璃冠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,250
4104415,41044,1,5,9000,49.35,0,0,0,0,1200,7.3,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,21005,墨玉琉璃冠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,300
4104420,41044,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000,2,-1,-1,-1,-1,22003,鱼鳞甲,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,0
4104421,41044,2,1,2250,4.95,0,0,300,0.7,0,0,0,0,0,0,0,0,0,0,73000,4,-1,-1,-1,-1,22005,玄火磐龙甲,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,100
4104422,41044,2,2,3937.5,11.5,0,0,525,1.7,0,0,0,0,0,0,0,0,0,0,73000,8,-1,-1,-1,-1,22005,玄火磐龙甲,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,150
4104423,41044,2,3,5625,21.4,0,0,750,3.2,0,0,0,0,0,0,0,0,0,0,73000,16,-1,-1,-1,-1,22005,玄火磐龙甲,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,200
4104424,41044,2,4,7312.5,32.9,0,0,975,4.9,0,0,0,0,0,0,0,0,0,0,73000,32,-1,-1,-1,-1,22005,玄火磐龙甲,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,250
4104425,41044,2,5,9000,49.35,0,0,1200,7.3,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,22005,玄火磐龙甲,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,300
4104430,41044,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000,2,-1,1,-1,-1,74046,旧武器,0,-1,淬炼可提升武器基础攻击和强化成长率，大幅提升综合战斗力。,0
4104431,41044,3,1,0,0,875,1.9,0,0,0,0,0,0,0,0,0,0,0,0,73000,4,-1,1,-1,-1,73046,新武器,0,-1,淬炼可提升武器基础攻击和强化成长率，大幅提升综合战斗力。,100
4104432,41044,3,2,0,0,1531,4.5,0,0,0,0,0,0,0,0,0,0,0,0,73000,8,-1,1,-1,-1,73046,新武器,0,-1,淬炼可提升武器基础攻击和强化成长率，大幅提升综合战斗力。,150
4104433,41044,3,3,0,0,2187,8.3,0,0,0,0,0,0,0,0,0,0,0,0,73000,16,-1,1,-1,-1,73046,新武器,0,-1,淬炼可提升武器基础攻击和强化成长率，大幅提升综合战斗力。,200
4104434,41044,3,4,0,0,2843,12.8,0,0,0,0,0,0,0,0,0,0,0,0,73000,32,-1,1,-1,-1,73046,新武器,0,-1,淬炼可提升武器基础攻击和强化成长率，大幅提升综合战斗力。,250
4104435,41044,3,5,0,0,3500,19.2,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,-1,-1,73046,新武器,0,-1,淬炼可提升武器基础攻击和强化成长率，大幅提升综合战斗力。,300
4104440,41044,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000,2,-1,-1,-1,-1,24003,珍珠吊坠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,0
4104441,41044,4,1,4500,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000,4,-1,-1,-1,-1,24005,七彩琉璃坠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,100
4104442,41044,4,2,7875,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000,8,-1,-1,-1,-1,24005,七彩琉璃坠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,150
4104443,41044,4,3,11250,42.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000,16,-1,-1,-1,-1,24005,七彩琉璃坠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,200
4104444,41044,4,4,14625,65.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000,32,-1,-1,-1,-1,24005,七彩琉璃坠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,250
4104445,41044,4,5,18000,98.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,24005,七彩琉璃坠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,300
4104450,41044,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000,2,-1,1,-1,-1,25003,爪黄飞电,1,-1,激活天命，大幅度提升血量，同时增加马书基础血量和强化成长率。,0
4104451,41044,5,1,0,0,0,0,0,0,0,0,0.1,0.0002,0,0,0,0,0,0,73000,4,-1,1,-1,-1,25005,踏雪乌骓,1,-1,激活天命，大幅度提升血量，同时增加马书基础血量和强化成长率。,100
4104452,41044,5,2,0,0,0,0,0,0,0,0,0.138,0.0004,0,0,0,0,0,0,73000,8,-1,1,-1,-1,25005,踏雪乌骓,1,-1,激活天命，大幅度提升血量，同时增加马书基础血量和强化成长率。,150
4104453,41044,5,3,0,0,0,0,0,0,0,0,0.175,0.0006,0,0,0,0,0,0,73000,16,-1,1,-1,-1,25005,踏雪乌骓,1,-1,激活天命，大幅度提升血量，同时增加马书基础血量和强化成长率。,200
4104454,41044,5,4,0,0,0,0,0,0,0,0,0.213,0.001,0,0,0,0,0,0,73000,32,-1,1,-1,-1,25005,踏雪乌骓,1,-1,激活天命，大幅度提升血量，同时增加马书基础血量和强化成长率。,250
4104455,41044,5,5,0,0,0,0,0,0,0,0,0.25,0.0014,0,0,0,0,0,0,-1,-1,-1,1,-1,-1,25005,踏雪乌骓,1,-1,激活天命，大幅度提升血量，同时增加马书基础血量和强化成长率。,300
4104460,41044,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000,2,-1,1,-1,-1,26003,司马法,1,-1,激活天命，大幅度提升攻击，同时增加兵法基础攻击和强化成长率。,0
4104461,41044,6,1,0,0,0,0,0,0,0,0,0,0,0.1,0.0002,0,0,0,0,73000,4,-1,1,-1,-1,26005,八阵图,1,-1,激活天命，大幅度提升攻击，同时增加兵法基础攻击和强化成长率。,100
4104462,41044,6,2,0,0,0,0,0,0,0,0,0,0,0.138,0.0004,0,0,0,0,73000,8,-1,1,-1,-1,26005,八阵图,1,-1,激活天命，大幅度提升攻击，同时增加兵法基础攻击和强化成长率。,150
4104463,41044,6,3,0,0,0,0,0,0,0,0,0,0,0.175,0.0006,0,0,0,0,73000,16,-1,1,-1,-1,26005,八阵图,1,-1,激活天命，大幅度提升攻击，同时增加兵法基础攻击和强化成长率。,200
4104464,41044,6,4,0,0,0,0,0,0,0,0,0,0,0.213,0.001,0,0,0,0,73000,32,-1,1,-1,-1,26005,八阵图,1,-1,激活天命，大幅度提升攻击，同时增加兵法基础攻击和强化成长率。,250
4104465,41044,6,5,0,0,0,0,0,0,0,0,0,0,0.25,0.0014,0,0,0,0,-1,-1,-1,1,-1,-1,26005,八阵图,1,-1,激活天命，大幅度提升攻击，同时增加兵法基础攻击和强化成长率。,300
4104510,41045,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000,2,-1,-1,-1,-1,21003,冲天冠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,0
4104511,41045,1,1,2250,4.95,0,0,0,0,300,0.7,0,0,0,0,0,0,0,0,73000,4,-1,-1,-1,-1,21005,墨玉琉璃冠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,100
4104512,41045,1,2,3937.5,11.5,0,0,0,0,525,1.7,0,0,0,0,0,0,0,0,73000,8,-1,-1,-1,-1,21005,墨玉琉璃冠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,150
4104513,41045,1,3,5625,21.4,0,0,0,0,750,3.2,0,0,0,0,0,0,0,0,73000,16,-1,-1,-1,-1,21005,墨玉琉璃冠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,200
4104514,41045,1,4,7312.5,32.9,0,0,0,0,975,4.9,0,0,0,0,0,0,0,0,73000,32,-1,-1,-1,-1,21005,墨玉琉璃冠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,250
4104515,41045,1,5,9000,49.35,0,0,0,0,1200,7.3,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,21005,墨玉琉璃冠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,300
4104520,41045,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000,2,-1,-1,-1,-1,22003,鱼鳞甲,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,0
4104521,41045,2,1,2250,4.95,0,0,300,0.7,0,0,0,0,0,0,0,0,0,0,73000,4,-1,-1,-1,-1,22005,玄火磐龙甲,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,100
4104522,41045,2,2,3937.5,11.5,0,0,525,1.7,0,0,0,0,0,0,0,0,0,0,73000,8,-1,-1,-1,-1,22005,玄火磐龙甲,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,150
4104523,41045,2,3,5625,21.4,0,0,750,3.2,0,0,0,0,0,0,0,0,0,0,73000,16,-1,-1,-1,-1,22005,玄火磐龙甲,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,200
4104524,41045,2,4,7312.5,32.9,0,0,975,4.9,0,0,0,0,0,0,0,0,0,0,73000,32,-1,-1,-1,-1,22005,玄火磐龙甲,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,250
4104525,41045,2,5,9000,49.35,0,0,1200,7.3,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,22005,玄火磐龙甲,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,300
4104530,41045,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000,2,73047,1,-1,-1,74047,绿绮琵琶,1,-1,淬炼可提升武器基础攻击和强化成长率，大幅提升综合战斗力。,0
4104531,41045,3,1,0,0,875,1.9,0,0,0,0,0,0,0,0,0,0,0,0,73000,4,73047,1,-1,-1,73047,冬雷琵琶,1,62145,淬炼可提升武器基础攻击和强化成长率，大幅提升综合战斗力。,200
4104532,41045,3,2,0,0,1531,4.5,0,0,0,0,0,0,0,0,0,0,0,0,73000,8,73047,1,-1,-1,73047,冬雷琵琶,1,62145,淬炼可提升武器基础攻击和强化成长率，大幅提升综合战斗力。,300
4104533,41045,3,3,0,0,2187,8.3,0,0,0,0,0,0,0,0,0,0,0,0,73000,16,73047,1,-1,-1,73047,冬雷琵琶,1,62145,淬炼可提升武器基础攻击和强化成长率，大幅提升综合战斗力。,400
4104534,41045,3,4,0,0,2843,12.8,0,0,0,0,0,0,0,0,0,0,0,0,73000,32,73047,1,-1,-1,73047,冬雷琵琶,1,62145,淬炼可提升武器基础攻击和强化成长率，大幅提升综合战斗力。,500
4104535,41045,3,5,0,0,3500,19.2,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,-1,-1,73047,冬雷琵琶,1,62145,淬炼可提升武器基础攻击和强化成长率，大幅提升综合战斗力。,300
4104540,41045,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000,2,-1,-1,-1,-1,24003,珍珠吊坠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,0
4104541,41045,4,1,4500,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000,4,-1,-1,-1,-1,24005,七彩琉璃坠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,100
4104542,41045,4,2,7875,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000,8,-1,-1,-1,-1,24005,七彩琉璃坠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,150
4104543,41045,4,3,11250,42.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000,16,-1,-1,-1,-1,24005,七彩琉璃坠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,200
4104544,41045,4,4,14625,65.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000,32,-1,-1,-1,-1,24005,七彩琉璃坠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,250
4104545,41045,4,5,18000,98.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,24005,七彩琉璃坠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,300
4104550,41045,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000,2,73001,1,-1,-1,25003,爪黄飞电,1,-1,激活天命，大幅度提升血量，同时增加马书基础血量和强化成长率。,0
4104551,41045,5,1,0,0,0,0,0,0,0,0,0.1,0.0002,0,0,0,0,0,0,73000,4,73001,1,-1,-1,25005,踏雪乌骓,1,-1,激活天命，大幅度提升血量，同时增加马书基础血量和强化成长率。,200
4104552,41045,5,2,0,0,0,0,0,0,0,0,0.138,0.0004,0,0,0,0,0,0,73000,8,73001,1,-1,-1,25005,踏雪乌骓,1,-1,激活天命，大幅度提升血量，同时增加马书基础血量和强化成长率。,300
4104553,41045,5,3,0,0,0,0,0,0,0,0,0.175,0.0006,0,0,0,0,0,0,73000,16,73001,1,-1,-1,25005,踏雪乌骓,1,-1,激活天命，大幅度提升血量，同时增加马书基础血量和强化成长率。,400
4104554,41045,5,4,0,0,0,0,0,0,0,0,0.213,0.001,0,0,0,0,0,0,73000,32,73001,1,-1,-1,25005,踏雪乌骓,1,-1,激活天命，大幅度提升血量，同时增加马书基础血量和强化成长率。,500
4104555,41045,5,5,0,0,0,0,0,0,0,0,0.25,0.0014,0,0,0,0,0,0,-1,-1,-1,1,-1,-1,25005,踏雪乌骓,1,-1,激活天命，大幅度提升血量，同时增加马书基础血量和强化成长率。,300
4104560,41045,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000,2,73008,1,-1,-1,26003,司马法,1,-1,激活天命，大幅度提升攻击，同时增加兵法基础攻击和强化成长率。,0
4104561,41045,6,1,0,0,0,0,0,0,0,0,0,0,0.1,0.0002,0,0,0,0,73000,4,73008,1,-1,-1,26005,八阵图,1,-1,激活天命，大幅度提升攻击，同时增加兵法基础攻击和强化成长率。,200
4104562,41045,6,2,0,0,0,0,0,0,0,0,0,0,0.138,0.0004,0,0,0,0,73000,8,73008,1,-1,-1,26005,八阵图,1,-1,激活天命，大幅度提升攻击，同时增加兵法基础攻击和强化成长率。,300
4104563,41045,6,3,0,0,0,0,0,0,0,0,0,0,0.175,0.0006,0,0,0,0,73000,16,73008,1,-1,-1,26005,八阵图,1,-1,激活天命，大幅度提升攻击，同时增加兵法基础攻击和强化成长率。,400
4104564,41045,6,4,0,0,0,0,0,0,0,0,0,0,0.213,0.001,0,0,0,0,73000,32,73008,1,-1,-1,26005,八阵图,1,-1,激活天命，大幅度提升攻击，同时增加兵法基础攻击和强化成长率。,500
4104565,41045,6,5,0,0,0,0,0,0,0,0,0,0,0.25,0.0014,0,0,0,0,-1,-1,-1,1,-1,-1,26005,八阵图,1,-1,激活天命，大幅度提升攻击，同时增加兵法基础攻击和强化成长率。,300
4104610,41046,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000,2,-1,-1,-1,-1,21003,冲天冠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,0
4104611,41046,1,1,2250,4.95,0,0,0,0,300,0.7,0,0,0,0,0,0,0,0,73000,4,-1,-1,-1,-1,21005,墨玉琉璃冠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,100
4104612,41046,1,2,3937.5,11.5,0,0,0,0,525,1.7,0,0,0,0,0,0,0,0,73000,8,-1,-1,-1,-1,21005,墨玉琉璃冠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,150
4104613,41046,1,3,5625,21.4,0,0,0,0,750,3.2,0,0,0,0,0,0,0,0,73000,16,-1,-1,-1,-1,21005,墨玉琉璃冠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,200
4104614,41046,1,4,7312.5,32.9,0,0,0,0,975,4.9,0,0,0,0,0,0,0,0,73000,32,-1,-1,-1,-1,21005,墨玉琉璃冠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,250
4104615,41046,1,5,9000,49.35,0,0,0,0,1200,7.3,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,21005,墨玉琉璃冠,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,300
4104620,41046,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000,2,-1,-1,-1,-1,22003,鱼鳞甲,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,0
4104621,41046,2,1,2250,4.95,0,0,300,0.7,0,0,0,0,0,0,0,0,0,0,73000,4,-1,-1,-1,-1,22005,玄火磐龙甲,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,100
4104622,41046,2,2,3937.5,11.5,0,0,525,1.7,0,0,0,0,0,0,0,0,0,0,73000,8,-1,-1,-1,-1,22005,玄火磐龙甲,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,150
4104623,41046,2,3,5625,21.4,0,0,750,3.2,0,0,0,0,0,0,0,0,0,0,73000,16,-1,-1,-1,-1,22005,玄火磐龙甲,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,200
4104624,41046,2,4,7312.5,32.9,0,0,975,4.9,0,0,0,0,0,0,0,0,0,0,73000,32,-1,-1,-1,-1,22005,玄火磐龙甲,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,250
4104625,41046,2,5,9000,49.35,0,0,1200,7.3,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,22005,玄火磐龙甲,0,-1,淬炼可提升装备基础属性和强化成长率，大幅提升综合战斗力。,300
4104630,41046,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000,2,73048,1,-1,-1,74048,赤铜刀,1,-1,淬炼可提升武器基础攻击和强化成长率，大幅提升综合战斗力。,0
